rtmed,mns13pip3p_again,mns1pip3p,mns20pip2p2,mns20pip4p,mns22pip2p,mns24pip4p,mns26pip1p,mns27pip1p,mns28pip1p2,mns2pip1p2,mns31pip3p2,mns32pip3p,mns34pip3p,mns4pip1p,mns9pip4p,mnsC50pip2p,mnsC51pip4p2,mnsC52pip2p2,mnsC53pip2p2,mnsJ1pip4p,mns12pip4p,mns15pip2p,mns15pip4p2,mns18pip2p,mns23pip2p,mns23pip4p,mns24pip2p,mns25pip3p,mns26pip3p2,mns30pip1p,mns30pip3p2,mns32pip1p,mns34pip1p,mns35pip1p2,mns3pip3p,mns41pip4p,mns4pip3p2,mns6pip1p,mns9pip2p,mnsC52pip4p
23.07533314,2249.940821,371.4914374,444.9652868,613.5725366,1625.389831,1946.572546,1085.868858,598.3654583,824.2271806,834.0034086,607.6296074,571.7207488,1420.361127,1887.487066,2831.30856,1095.79429,517.7322079,56.70791016,577.2861505,546.0545638,1774.077723,861.5263729,763.9041169,1499.505982,366.1273407,496.0473306,1132.774258,980.1277351,581.796788,1225.749937,707.6889078,977.9113948,766.6547008,258.5635878,722.0854661,1460.618586,364.5525958,1057.303114,1520.883416,2468.799551
23.08116645,4089.678281,523.4946989,568.7645119,750.3881828,2326.090128,3271.150249,1994.08483,1013.803983,1535.987353,1673.790802,1100.453839,816.9024712,2027.926894,3971.260722,4939.74787,1659.986186,768.0491148,40.06581775,968.6357349,939.0404594,3162.16827,1244.759314,975.6894996,2499.902471,604.28942,920.9665302,1317.288939,1739.675713,949.2919629,2695.497038,895.1674668,2734.625856,1111.622373,392.6025917,1151.04079,1698.055939,474.6692018,1378.253471,3099.986066,3319.553163
23.08116722,5971.430685,795.0316913,941.1445427,1294.222779,3783.605223,4297.887195,4150.593286,1580.934073,57.97603705,69.84223084,217.8628183,1070.17662,3379.607726,2736.881463,6517.545885,2511.59634,1178.431785,87.91739875,90.49631442,858.5218485,3235.3611,3522.36609,1543.773574,3743.321334,745.2387275,812.6181917,2392.521255,3012.314098,61.90090729,1772.576595,1690.719669,89.13021477,2133.750514,90.98994233,1300.127958,3482.276793,25.22816554,2281.207707,4681.314871,5879.281901
23.0812498,4422.843549,664.2262766,934.2418545,1091.099444,3114.102981,4491.51366,2725.419954,1303.46782,2253.450697,2241.905334,1763.526773,1211.696988,2741.103281,6122.488477,4566.417349,2107.10515,1021.332121,205.4557581,1279.601982,1348.944224,4543.920075,2535.491272,1379.473171,3357.410539,907.641302,1098.767953,1455.251969,2245.947669,1535.662649,3798.094689,1229.361541,3913.402589,1343.674602,651.5751952,1778.268978,2516.760156,700.0732951,962.9199527,4307.649205,4636.90705
23.08133277,2264.4365,307.6241302,271.3634003,442.5982249,1407.151612,1938.044597,1123.049208,542.3806519,888.3532082,642.5031513,557.7034615,453.6533683,743.8746833,2547.787935,3348.818628,1015.398132,161.5970352,51.18695846,371.5884889,440.4761466,2068.769715,1244.64049,235.7531897,1692.459054,330.7192931,479.4704006,736.7411596,862.9808027,426.3452699,1524.575557,105.5704705,1878.584449,464.3981753,196.3090859,473.0187875,886.3824349,210.4140486,899.901887,0,2429.998395
23.0846661,6850.434881,563.6795494,517.4163063,1000.271147,3070.794875,4925.311467,3268.042143,1360.732207,1995.975589,2261.966471,1542.871474,985.1546919,2341.262926,7010.493153,8304.151658,2284.334897,663.1042538,122.5591435,1194.058686,1251.352656,5121.829163,2727.54969,1905.018814,4294.239441,972.4115679,1258.123365,1495.248085,2425.455316,1100.882643,4600.272186,113.5295206,4711.442007,939.1734461,655.5648416,1357.005598,2452.522751,302.2397209,2285.39821,5521.364811,5744.879986
23.09008351,12708.80757,1087.811002,861.3145076,1532.308419,5152.281501,2735.699105,6307.066504,2232.629293,3678.046655,5141.371333,2866.547712,2071.625159,3629.375447,15317.44176,15889.15851,4303.125558,1341.357538,245.6485657,2261.844736,2044.183184,10602.26902,5267.466579,3855.211382,8151.300346,2135.511147,2295.227074,2837.160753,4209.447516,2110.728137,9880.42574,443.9703872,10745.32345,1025.335488,878.1700832,3226.2823,3791.403656,824.8412592,4138.90422,10457.74852,10144.38561
23.09716722,3417.580606,357.3818432,372.9052561,483.7686935,1408.909327,2497.396828,1361.344525,591.2162698,1152.487757,1296.936954,850.902581,438.5017428,1322.066498,3868.140319,4192.410693,1207.075139,468.058972,97.74428744,682.4978599,494.1757697,2811.020294,1459.904191,911.6309506,1852.210608,530.2654751,682.0965968,810.8271025,1152.930113,654.9567763,2621.642403,404.0450828,2707.139751,581.3445982,350.232805,825.6900599,1062.019514,342.8639135,952.6278584,2585.064716,2414.144556
23.09716724,9007.50373,1365.045266,1217.606361,1743.996397,8356.6198,6165.961491,17192.7661,2224.102874,19.21614388,1632.530594,39.36790803,1269.615763,7999.535387,3903.387984,18398.56632,4059.222633,1065.833572,27.44014435,1621.82929,2788.318754,4839.488711,127.8056399,1971.521301,11264.89672,1196.584198,1615.323493,3560.06762,581.0682255,1431.8681,2655.59245,2129.938923,2799.432678,2845.173583,623.7396611,2113.59982,6392.033796,961.6590708,3119.178499,8492.962145,10427.6346
23.09733296,32109.48633,3183.483787,2607.757693,4216.747384,13207.1809,24106.36979,15902.10822,6091.032796,9113.020085,12742.83976,6993.011908,5028.724407,8972.625068,39190.04208,40453.57437,11015.43962,3439.128392,824.5742579,5699.755413,5815.114039,26581.65341,12926.35992,9543.977632,20271.49105,5092.347219,6732.157881,6356.217621,10594.83569,4648.197165,25634.79886,2240.216003,25725.65367,3072.200093,3120.693052,8336.956668,9519.980248,2171.897564,10666.54251,25649.54256,25343.99834
23.09733334,5570.588084,448.8947761,388.0110321,575.1906598,5042.101453,5296.937889,2220.10766,911.3292279,1343.494832,2039.37773,1146.203662,826.8371127,1485.565694,7066.737751,6978.20509,3006.831345,447.9649208,100.5472395,883.4875358,813.9995801,3055.048161,0,1610.185355,3496.788308,915.6502031,1081.190049,1176.49181,1793.187054,777.9345596,4378.049212,261.4389126,4270.667632,476.3300058,488.9629276,1544.269156,1505.155555,317.8986359,1784.572405,4302.790187,4423.92307
23.09733391,3687.768667,394.2308618,91.64589722,429.1698525,1553.691984,2848.325228,1890.773055,677.2234225,984.8672558,1824.250458,369.5286372,407.3497692,1169.749043,5189.984315,4626.361997,1278.613316,160.4640875,38.74586498,632.9515242,543.1209203,3339.155842,1464.046282,1298.068536,2308.005231,635.8269563,669.466843,854.5561144,1133.049972,720.6977807,3485.289008,81.24332069,3560.975008,417.5735001,279.2963641,1117.547442,1084.078535,313.7346888,1309.980057,2673.522844,2968.671587
23.09741686,29281.6177,2677.238917,2141.45348,3834.460883,12066.99523,22450.93322,15202.4631,5651.886329,8008.178369,11650.3933,6173.576701,4311.141109,8115.709782,37317.463,36715.97919,10115.88758,2896.621449,732.6528483,5141.221572,5029.365846,24701.24817,0,8704.705722,18296.75846,4624.250334,5969.232006,5895.499795,9779.992725,4431.860602,23969.00543,1596.373856,23288.06538,2469.962568,2884.30835,7903.068994,8562.461076,1817.213211,9857.937814,22920.91121,22800.74193
23.09750055,10439.10643,958.8853577,822.9976803,1254.445966,4247.24373,7805.990298,5136.144842,1937.157555,2959.783971,4229.034556,2297.440386,1625.103152,2894.451302,13174.21666,12936.91194,3217.731216,1044.224509,114.1416291,1759.38756,1774.212597,8852.590356,4113.843795,3241.052065,6442.98812,1588.304961,2072.675436,1831.361841,3342.314191,1695.430691,8674.164301,407.0817292,8953.574348,850.3087131,1021.0898,2717.413648,2910.847107,704.5760197,3379.117312,8192.289058,7963.600338
23.09783333,4231.830035,1036.468723,51.08737825,1205.479633,3341.418493,1647.082734,2320.156441,1943.720973,103.1368442,4.897499084,9.143213641,743.8943482,2126.668302,2310.808793,5555.189129,2402.000059,58.69872812,34.42744878,0,302.9692669,1584.267204,4084.549536,1102.45991,3901.721945,639.5230364,995.4558372,2020.639143,2681.932125,546.5531722,1910.075548,88.32058907,14.66030332,1518.033781,177.0567772,1072.92503,4052.051942,691.6199658,1615.809022,3611.312071,5513.722977
23.09850056,14.18706872,451.5902357,408.0260958,639.7536874,2057.045503,1830.437004,1229.543564,734.946659,590.5291335,549.9412144,661.8836373,439.3854671,1206.151133,1375.415264,3505.930062,1380.841143,279.5529007,98.01990385,510.6382019,619.2044441,1678.51528,2387.631284,634.0311114,2115.823643,335.8907956,513.5267532,971.5767475,1548.19147,554.7696137,754.6016301,365.7329097,1089.969292,739.1763549,163.0783171,689.0226089,2242.189411,296.2804995,991.4522557,2405.698438,3648.557397
23.10575056,9398.524983,1433.527837,1282.518503,1988.672412,6310.046018,6696.166399,3357.14403,1916.069751,1363.83183,1482.251076,2087.869837,1236.046125,4019.017593,3907.237409,10592.66909,2996.564423,574.7707651,296.5669498,1573.452006,1783.318951,4947.234035,7144.125609,1818.33298,6336.335535,1079.663018,1660.558603,3565.340579,4542.69457,1754.282276,2644.142882,1309.293484,2813.215678,2602.573016,545.8911538,2182.47267,6938.379645,815.4495678,3097.917425,7336.655143,10872.52597
23.64808332,33708.59136,983.5633055,1584.301882,4221.010259,30426.15778,26745.86242,25972.80008,1775.608324,6731.746812,2110.158963,3338.718153,2738.132456,10903.46907,13957.43583,50870.57038,10740.19155,2136.637454,872.1394258,938.4733809,7480.828498,12303.05822,31432.08457,791.4231454,64663.30268,2356.711487,3217.623605,6783.048997,29821.36769,2417.584752,4357.867783,1917.041733,4399.268691,1895.684629,862.9377451,2123.591758,27932.53066,2062.332707,6144.178486,48174.62373,48433.09719
23.64816665,22353.40906,601.3293087,1135.114725,2802.267192,19962.48186,16998.02252,16496.74273,1086.10986,4415.387831,1496.050371,2139.033164,1876.645042,7357.955033,9563.806259,33799.64831,6464.279673,1591.073144,472.8645724,930.959271,4779.856056,8418.921689,20812.9133,696.3062704,44277.562,1362.115731,2281.829568,4524.8272,19101.06191,1332.153462,3034.099388,1265.487212,2826.404465,1263.348442,424.0228768,1398.565549,18228.09149,1387.747638,3970.674606,31786.61538,31869.86241
23.6482498,6501.260276,239.9978779,437.0734277,932.3662995,5959.726094,4988.452894,4742.44133,382.6120194,1367.405766,497.3900351,721.8528846,652.177538,2223.955108,2496.171402,10777.89987,1785.041671,454.2881979,191.2798672,305.1639629,1432.565476,2345.253278,5662.204368,232.5566566,12053.17429,390.6496237,814.9304271,1466.913881,5612.979022,465.0721366,939.2926842,493.8798412,772.4582898,560.4904304,210.4239443,575.5918512,5336.523384,453.4967962,1344.663064,8914.459203,9538.245917
23.6606663,4980.408077,118.9747495,52.63438239,24.39681549,4396.695703,3867.215701,3604.11168,248.2015635,23.8745924,22.57330338,103.6725877,25.624686,1513.345558,2134.982568,7781.315578,1248.374215,0,29.24741936,0,26.43645859,1507.606789,4797.471428,21.563284,9267.243375,173.3867118,377.125486,749.6930633,4529.647684,62.07306237,547.855131,102.4531294,45.82894745,139.8036499,39.00078712,275.2084712,4253.460802,27.64950111,784.5176459,7409.377195,7513.375828
23.6606674,2596.332306,345.9890062,658.6645135,784.1318097,3060.982979,1640.878144,6443.285694,145.8099381,1958.106034,61.72367395,81.63601964,941.1526776,3394.800011,1232.769369,4311.980263,2463.682317,69.52178637,15.0392038,53.77235067,66.16891507,1309.019333,2476.381956,9.110954887,4470.914295,527.3859433,170.874893,2821.255488,5908.91162,624.6024174,2054.556822,10.20715078,37.59830523,682.144909,90.78686005,288.5937114,1727.805174,30.75154882,1915.367383,7827.981476,9597.875676
23.80641669,7118.024089,37.58429443,139.723653,1145.375948,4382.994325,4349.511711,2473.106994,92.7309878,1044.333337,118.0862131,542.7775655,75.43886884,2641.74684,2748.951889,1444.224138,335.8337801,112.6251261,21.30515917,831.832947,1339.688299,2202.005845,2969.998432,810.4535053,8974.318324,90.07149157,117.8843538,1871.976564,6033.471506,723.4433776,787.1196768,243.9260377,820.8980356,1227.437043,51.94210111,128.9228996,4300.006402,716.1880989,978.0733395,7034.354845,7088.851067
23.96641637,11414.80823,579.6779737,1812.233939,2326.308963,4915.098046,7210.148552,3180.609267,1384.227431,5687.071267,799.2148233,1091.468072,901.9242424,10088.54143,4183.467988,13736.99902,2224.697499,497.0275024,280.4686273,1230.066339,1057.404791,6708.56065,0,1480.471651,2868.551905,447.4808949,875.3720859,3860.380633,2617.375392,1725.596733,1013.025026,2273.911714,1124.132087,1492.959281,142.7477456,1503.619612,7137.34751,2211.122723,2889.765023,0,17364.00496
23.96649931,10630.89506,1962.512341,1753.976783,1737.139545,6861.593368,5225.43012,3304.846783,3082.442311,2600.029505,1822.473705,1329.038343,1737.714499,3854.544122,1185.80425,12651.03367,2451.888891,38.07763113,372.3594443,2359.871784,1878.444179,4920.620709,0,2279.555485,0,643.9138135,1810.831246,3339.609765,5043.185846,1463.96856,2194.612902,2359.549948,1774.041425,3433.443869,1198.671357,1662.191336,11464.21144,1377.155415,3830.722229,0,2185.565381
23.9664997,11563.0449,1044.223672,2548.225397,2690.992258,5730.167632,7526.754645,4132.517339,1850.5246,5987.9845,1301.316004,1503.89183,1369.275994,9692.898853,4221.034512,14868.55703,2609.473281,1741.422459,424.9975959,1929.813747,1487.869495,6885.577681,7911.756618,2063.338828,5086.553682,645.7040943,1324.32871,4573.5828,4216.174292,1931.978938,1500.416139,2759.555109,1488.292233,2130.602059,511.1998822,1789.798029,8651.238905,2177.794701,3440.880483,18138.31123,17309.41329
23.96650008,11961.61402,2528.451779,2211.493384,2228.898954,8321.19425,6804.723567,4386.764994,4140.447676,3366.154512,1979.146161,1437.108948,29.25000804,5331.409978,2160.946226,15326.7781,3078.501827,1383.122752,719.5978353,3007.77101,1754.204032,6064.607683,0,2686.482242,4068.411007,922.4579416,2220.666417,4345.607054,6274.299937,1848.271847,2772.934745,2806.599803,2463.048584,4160.741714,146.921448,2115.007347,13010.02367,1713.961068,4781.549066,0,13077.12884
23.96650027,52882.0718,8153.06077,12764.62158,12564.93618,28601.79325,34744.60281,24513.67943,10762.45823,28122.54415,9877.816226,10671.62174,9405.408658,37092.83648,23338.21052,72315.66962,18023.7725,8800.064329,3139.086779,10983.51415,11399.83304,27810.50715,35027.53637,10777.28058,55214.70556,6249.560028,7144.133788,19861.90332,27676.64204,10413.02305,11543.92177,15997.61803,9575.654345,11847.39793,4241.579475,8384.963828,35241.34879,9921.424094,16789.40882,63857.44956,59062.91026
23.96666637,15570.77801,797.7801336,2282.980611,12.02050498,7218.155484,3347.587909,4742.910259,1930.031777,7435.712405,1067.971501,1325.361884,15.43220128,12279.12648,5228.550001,18977.88876,3274.800853,1738.698096,4.84869349,102.2964561,1467.794593,8362.00405,9419.010343,1840.295892,4764.095409,662.6820038,217.7686173,4472.301742,4489.378964,72.41207886,1296.943724,2709.774195,19.55274538,4647.954287,65.27014442,1831.199524,10193.79643,2625.174861,3699.964025,23141.60921,23301.70038
23.96733264,3293.062978,326.0559989,1033.76696,1430.630833,2901.531983,1637.687434,1936.517804,750.9840757,733.7840505,250.4607338,540.2935785,552.3258585,5901.879855,2466.016429,8652.291808,1386.902502,759.751161,55.39844261,686.2274402,313.9293601,3765.154821,44.01349056,757.8726888,0,164.5779119,456.212364,2454.662825,1325.000648,1059.730669,501.3712597,51.15231977,320.4565431,864.6415218,10.82805383,711.2068904,4387.528831,1245.09478,1762.773931,45.48792925,127.9097624
23.96808342,19888.22162,720.3702415,2817.050545,3834.472093,10191.69388,12365.11166,7439.490131,3211.310984,10236.33755,1855.587663,2564.176167,2401.620246,13428.2444,7393.763798,25004.72475,6691.290418,2304.196463,660.076992,3004.822749,2728.764012,10550.89565,13725.478,2728.126638,19783.95379,2763.904082,2008.364772,6428.269123,6626.975831,3302.347084,2705.19554,4492.511974,2772.960089,3370.044573,925.1380047,2480.573858,13653.13703,3341.4845,5130.318872,0,0
23.97091655,7168.037876,623.831364,1104.705549,1300.252955,833.1126827,4019.56947,2085.554844,1230.394338,2591.690022,735.2693579,716.0849263,843.9737024,4503.130081,1860.21397,8649.117862,1386.212801,766.2394528,188.365522,1286.069835,865.6689303,3818.330197,5712.146908,1085.266437,2591.512667,403.0457043,742.9502214,2342.12392,2746.572283,1118.431344,926.853823,1342.577148,1045.144915,1398.677661,454.4881157,890.1408065,5801.62395,1060.2723,1929.541191,10386.01204,9198.042221
23.986666,3189.514607,185.126811,305.6921531,660.0889858,1038.581729,2000.274022,1020.892995,329.9525813,1555.05582,209.2060406,347.2679862,253.9088934,1095.115478,1348.563981,4219.468886,719.8392206,390.8013258,60.63833886,442.8865113,287.035967,1825.146281,1713.020878,442.1728176,1005.217338,166.7895532,255.6624702,1333.570826,786.9048602,580.3334128,288.1211378,630.4411612,231.6513218,1401.163932,50.98532584,364.4094199,2270.872986,686.7992561,934.1426757,4888.220876,5134.285607
24.0538342,7842.28375,931.0219451,181.8396453,733.7643358,2304.99135,3387.727754,3848.620522,836.1292622,965.9647608,798.8366657,796.0237767,826.2154677,1248.883322,2737.596138,12660.89822,2188.410222,312.1531352,80.76282881,270.2847522,927.8394873,712.8539486,752.3202072,110.6694366,2015.490566,174.0507425,127.4981529,394.4696304,451.3682944,118.5555584,380.3199767,78.60269908,415.8138245,156.8358341,117.5982056,193.1603274,795.5434429,75.16872382,624.2621865,2280.232409,1687.388052
24.05608364,16425.79436,2518.845199,155.6438436,1657.225754,5225.051961,7163.833293,8838.448347,1549.077614,2398.949506,1979.408945,2402.274812,1949.222692,2277.249269,6096.30308,28138.93581,4825.619245,735.1487079,396.8984206,709.8637565,2388.875098,836.6267543,21.82522151,116.0413689,4206.460276,8.495786097,220.9215253,263.4590474,613.4693233,67.63199117,696.9175136,53.56723495,856.1012668,159.5906916,213.4647324,163.7094598,761.0708815,87.47769796,1274.326917,136.2230137,2097.760202
24.05716755,7372.361664,884.4105697,249.2460985,519.8424082,2357.202329,3214.508267,3727.087147,550.658659,1090.096018,830.9842401,802.1053474,761.0892587,997.3967067,2560.052615,12439.64355,2130.746121,306.4685818,165.9086555,273.1556238,958.5491741,455.0670472,7.535923204,108.3540455,1992.422994,42.17389157,40.64079864,175.4128298,142.0050669,48.92921456,202.2891548,36.84641495,340.7212448,26.51929925,29.1052308,91.72732506,99.2191321,61.27912766,532.4990933,34.47370569,5.091371836
24.05766698,14300.94364,2305.989731,75.1897963,1469.923957,4723.577826,5342.666384,7953.018729,1904.737941,36.84450051,0,135.7640671,137.5968661,2232.278508,5143.532784,24500.46349,4410.392129,137.8481431,69.47079304,40.85845977,31.63161857,892.2630048,980.8179224,17.77209598,3666.911688,316.1122774,106.1889641,358.9374446,621.4665477,22.82931549,306.8147429,61.29267626,635.5992866,71.5687703,40.87901661,129.7116016,645.1167717,0,1126.086334,2715.201609,1575.552183
24.21650016,14346.65166,570.9123114,1619.172478,850.7875345,5617.917488,10203.43894,2393.902139,413.6292415,2128.121365,734.4526511,1440.060212,320.565431,4601.75573,2340.829553,17556.34433,2798.398772,963.2820813,324.126598,659.7649313,795.7170062,3886.273489,7505.244391,1330.968516,10011.3778,892.740696,681.8615378,6666.530256,1711.157358,679.6421198,1195.893606,1622.744332,1230.630099,3281.982905,216.1948286,828.2859609,7802.795485,434.7328795,1782.694413,13273.36897,5896.801995
24.22750091,6374.985732,218.9696648,114.6438197,259.2705277,2331.786014,4430.571148,943.8001998,37.4924475,830.9245745,108.7441711,121.6830988,45.66553093,1089.641507,661.6617376,7776.51941,1078.008259,0,50.21162921,33.21218858,19.48016364,532.2464043,2945.232881,540.9277053,4221.957038,366.1444135,74.37773381,2854.877255,712.557175,5.175450643,540.9119953,715.7244466,22.43775074,582.390929,25.22198717,42.42442459,3475.90988,54.78631274,747.9484536,5817.191064,2650.091954
24.23291721,5712.727915,311.4173828,632.9418834,519.0952352,2250.785389,3805.641135,1056.90146,388.7022531,1388.109633,350.0337314,699.5017004,190.525121,1686.551026,2033.292992,5645.11692,2633.698025,524.748063,114.1295798,263.0899133,782.4503778,2333.47722,2411.323006,618.0884257,7200.787337,881.2490927,347.0538504,2323.324257,1103.076946,463.1605372,1231.795306,641.9068416,710.6696012,993.7579833,195.8266106,420.5694158,2275.353252,246.6439711,504.2325264,4512.538758,5645.466871
24.49725064,78951.30524,3686.37268,8924.151587,3828.552233,10184.08231,56449.96972,10419.18594,5856.70482,4870.473529,3464.067048,2404.586706,4670.068115,6870.808708,9089.269706,16734.74144,8309.872789,5842.238236,1332.76353,3682.062999,4640.091316,10490.08143,12027.54059,7565.012055,22332.32048,7556.569817,5140.958456,37226.20543,12145.81356,3457.848699,5343.584331,2171.865672,5268.95715,1961.861144,2969.261669,5873.771825,43492.15256,3600.317716,10280.33797,71579.36395,22556.35897
24.49750006,7127.601363,894.7239155,1895.907094,1417.355634,4609.321813,5189.161869,2860.244058,1546.947909,5206.137038,1489.660431,928.4600659,1673.020178,3928.105714,3487.241822,10248.46895,3546.553566,1292.550383,523.1463298,1675.022959,2392.636182,4780.562372,6693.105689,1033.345786,6698.163223,2297.203231,1645.209641,2270.659654,3961.70425,1872.040522,1786.410929,1518.659187,2601.364499,1100.18295,834.5580864,1737.025959,4053.141783,1740.492788,1711.589632,5763.060944,11956.60874
24.49758359,28159.51417,1229.522859,221.6366739,5072.191314,15250.67235,23213.99814,8246.73196,1651.492205,22521.15188,5541.942676,3625.787559,3295.960341,20468.58463,11695.00208,49788.81367,10513.98688,6000.785071,27.62888442,5435.622651,7512.574646,20595.45355,0,0,23310.55306,3521.230947,4527.908654,14076.151,9512.187019,6875.816467,6589.974113,6565.619827,0,5075.154929,753.4857534,4128.317282,14270.38692,227.2628177,7026.625999,0,0
24.51166712,4078.508788,746.7646742,410.7635157,766.432383,2462.495851,2047.56307,2454.310774,1185.982166,1030.967702,609.0602857,475.5175713,999.6485375,1847.264861,1790.755471,4261.164318,2166.132649,385.0241553,382.7264111,757.4589178,995.8794,1904.591363,3125.876759,227.4554145,5322.88861,1808.78453,1169.275219,566.3321971,2877.329958,690.427854,1133.293774,273.3876672,1083.854482,447.3191201,632.1544926,1161.726428,2171.965583,736.1642919,702.5774578,3599.577485,5621.502309
24.74800032,391008.2079,176383.8311,554362.6574,331967.461,508905.64,428323.4342,552669.9138,212543.2687,802649.9081,361368.7063,329074.7893,243159.4793,21222.51688,311642.1554,502992.8863,253041.1481,499362.5429,143968.1598,524520.8657,409148.5676,486663.8823,535977.7257,523692.2913,484408.1398,27195.28184,215690.4007,555769.2028,508810.9982,295927.8756,244076.9677,867777.3188,246594.5627,774211.443,146399.7391,260107.3375,27346.57038,365727.6851,696258.1016,844099.5267,366110.7561
24.75333253,3361.541467,626.4063696,1219.833809,1020.45869,3799.823765,1879.202305,1844.203711,636.8091459,1416.120765,1000.603844,963.4370791,745.5472767,1569.661361,1050.450661,3911.255513,997.1130935,1364.203427,377.4017746,1421.661494,1115.234916,2100.685504,2860.666314,1098.915724,2131.728088,1162.496389,691.073427,2202.427506,1454.630127,891.1001823,783.0011198,3219.623738,817.001549,2032.657487,432.7121781,857.8674398,1511.913989,1123.387174,1526.310022,4349.124827,2411.838966
24.7549166,58414.01095,8989.578272,25138.23106,14594.04387,71831.43994,43678.29005,57171.03933,10226.6857,36675.94605,16381.68781,14895.45036,10953.42148,46943.40417,12689.43838,79240.64797,12341.43045,22324.16874,5946.296386,23897.11085,18845.71734,56956.26304,40958.90014,22947.01024,21350.0555,3404.711002,10136.17946,35300.10626,23570.20981,13530.45808,11163.57974,38777.92145,10889.35126,41420.04047,6695.106197,12126.08399,81635.21462,16492.65171,41955.85987,776.1875492,52380.65472
24.75500032,37063.87053,5242.984389,14109.75674,8152.610705,42697.01274,26501.86033,33396.64806,6252.489041,21107.56051,9456.245053,8288.755103,6542.180505,26002.77466,8085.747703,34172.51251,7284.200328,12683.03956,3394.110366,13839.63168,10661.38087,34561.58754,26253.7203,13073.93019,14609.4246,2081.737563,5641.317639,21003.54456,16282.15889,7709.190001,6443.539347,22265.86439,6489.870111,23665.40111,3985.440042,6944.08172,33507.97315,9593.448405,24346.16459,1237.712885,39503.9244
24.75516718,14311.47663,2592.660416,7829.101606,4348.438201,13903.45702,11355.88531,13797.18596,2707.122694,11415.01534,4924.74738,4439.695952,2946.425664,12671.25064,4298.866257,14040.48647,3219.330284,7097.092842,1781.302614,7057.597001,5406.728793,15106.4919,10188.09338,7240.000914,6900.319946,824.5830196,2648.445473,9935.970084,6607.429834,4173.69674,3215.576655,18381.58953,3384.505039,12825.67427,1900.921338,3506.156699,15090.21912,4889.218273,11668.26217,16515.26046,14776.37918
24.75533384,160287.0569,25579.77476,71101.3686,41769.23712,195449.2188,121733.6844,154401.6936,26231.44177,105180.928,46846.51937,41024.23329,31878.87097,135271.4339,40280.82125,149794.4896,27402.20254,63915.80989,17697.98101,69115.07315,53693.21328,163700.0192,113713.2567,66156.89122,67659.44472,9609.620008,28695.07113,99240.03738,73265.50801,38685.6335,31202.81684,151333.1297,31572.20459,115200.5364,19595.76838,33990.61178,220868.7349,48280.99425,116731.9185,195023.7628,169287.7963
24.75550032,137002.2037,20117.92054,55043.78987,32255.28028,160785.5954,97575.48788,126455.7625,21612.39698,81110.74071,36998.99805,33400.64837,25632.00007,98967.98396,32184.83868,126942.6588,27189.80823,49915.4762,13325.99157,53840.40672,41633.78621,125256.5614,98807.62296,50295.95222,59651.61676,8367.259715,22786.32225,79646.97618,61064.84734,30283.88897,24658.57297,86194.85487,25494.58953,90924.78272,15918.98913,26915.0529,125674.357,37605.67741,93799.6248,119916.5573,124446.8624
24.75600032,100126.245,16214.01294,45117.80726,25659.12499,122151.996,75975.1571,96536.48672,18051.13726,65778.79771,29454.25241,26349.63174,20310.16222,78914.96657,22200.73323,114919.8682,18973.51314,40303.86742,10631.65654,43454.96843,33339.51359,98868.50861,71662.49243,40827.91152,42067.96778,5930.261472,18087.52443,61835.9294,45854.29539,24523.40106,19835.43044,58139.52072,19469.10669,73450.6805,12419.98846,21343.85983,119088.8612,30001.66286,75169.40029,86161.4776,86847.45282
24.75633327,6003.853853,1097.437678,2921.914053,1771.382946,9145.060995,5775.583548,7384.603905,1218.738296,3172.37548,1952.803586,1625.87625,1485.736598,6162.440138,1781.207264,7546.223211,1560.761331,2860.773198,722.5466972,3131.407914,2312.2402,7514.522391,4972.712988,2538.455749,3309.708797,430.1321152,1174.721906,4528.517895,3271.552877,1518.286605,1316.716918,7844.194969,1223.185115,5658.383749,702.1728392,1456.339463,7215.99252,2062.099194,5435.445572,8323.485524,8129.680929
24.75650032,92494.58449,17180.56052,47320.26976,28102.26209,79380.51768,72564.23982,89930.72479,16357.76785,69363.00615,30700.49332,28266.20711,20712.44526,82882.54529,26897.84383,106848.9548,21890.11666,42964.38792,12283.98533,44928.87119,35084.10487,95823.1334,66555.61447,44491.78965,42541.80164,5864.095688,16934.54035,60802.43068,44507.38474,25321.22816,20879.09271,113654.8768,21017.92023,79217.01161,12509.89827,22349.36028,116639.4687,31041.53357,72865.49834,87397.27997,95509.90937
24.75683327,36578.45477,5813.996842,16760.87343,9094.990922,43529.88584,27728.74105,35213.65925,6724.798384,24414.99599,10908.64188,10216.19039,7613.869722,31065.98843,9184.267726,42104.04338,7961.95412,15104.854,4095.502407,16094.35027,12449.42247,35439.23378,26613.16171,15225.29674,16077.48949,2339.384276,6735.580499,22474.27266,16628.38438,8667.204845,6966.025469,35172.91244,7526.495663,26901.75768,4743.629662,7619.964527,43269.66437,11204.88041,26997.11051,23219.72007,39589.75674
24.75716622,185082.1171,174988.7846,456396.532,265307.0369,464022.8549,473831.8787,353139.3465,198230.2727,650076.8215,311298.666,280404.3218,199719.5226,575025.2191,273501.8432,176706.9351,239255.3944,431184.9096,106580.3537,444621.7829,327813.1756,403798.29,121428.5168,429640.0401,0,18928.23965,191283.9439,445226.7313,514630.9104,254636.3109,207245.3919,562724.4236,213569.1898,634452.9306,122456.6842,220903.3864,119305.5376,298033.3157,566579.5382,174140.6191,228007.9405
