"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"mns26pip3p2",14.5502146102527,5.59101112690134,0.236300804170605,2.82382419327792,12.292921314391,-1.56562795061124,-2.13633420715224,1.37480900313047,-0.901968281698846,-4.63655647675826,-1.72001223169674,5.68191025878903,1.15316129915845,-2.06509738534802,5.35167196491579,-6.08440463270449,-3.85303133266151,-3.06311359308724,1.01233545527978,-1.49636293093149,4.39477349554812,4.60457370225572,-5.59457766408863,8.17792579233413,-1.47892703410445,-3.23858397482239,-4.12717136634922,-0.183920089907895,0.0562231221766167,3.64300289358719,0.569431189603596,3.67754602686041,-1.62702774984067,-3.40841022318496,0.304928785998806,-2.0911683651415,2.23885971825887,-0.374310180827031,1.00490695873485,1.2824593817462e-14
"mns30pip1p",18.5810363364484,-8.54927077407586,-12.0773167127062,1.49943448590993,-0.529207660512041,-2.43797204019937,-3.47241162243711,1.51126920596914,1.29599545851061,-0.379771643599945,-5.79881705931702,-0.930384776902338,-1.12623817691226,-2.83542013310809,-0.166134278414886,-0.0293942247019384,-7.52842147081772,2.52999638114704,-0.438985473175618,3.23870067501801,-0.492710562547467,-2.74932113265704,3.11238480438138,-6.70003645165613,-0.682937812436656,0.328830490588491,-0.202622059854964,1.97150839296464,1.6109933729546,3.19978316159424,0.650016397285124,2.1363813937301,-1.2141297588088,-4.599797387348,-1.85731744163869,3.58953797854543,5.10491852711643,3.9701018544277,-1.99011186079092,1.91027749174566e-14
"mns30pip3p2",1.25521009890216,8.71935557544942,25.6697635694366,1.37933996934585,10.0981829902845,8.2671256896514,7.26236748460158,-8.21924633464646,5.6167867541708,5.87417728380432,-10.3418097046036,1.4756176739167,3.17811761604901,5.0883169076024,0.345679168140297,-12.2360631942499,3.45911137094415,7.50825323164444,-4.55694684418095,0.69282371645602,-4.20954988705541,-0.721466962355595,-0.483129376427683,-1.85397084313628,0.39691577617627,-1.80611055787284,0.912700568443398,-1.32106246226307,0.624540495827371,2.00993458998104,-1.12670958135695,-1.08713545741988,1.12596878216887,-0.0740940878757805,-0.331597170675053,0.713906790867652,-0.45912270857825,0.116901029173147,-0.204087532460123,1.4177244447855e-14
"mns32pip1p",-0.893158044115316,12.0555830585982,-5.16419681478346,0.346861220520816,2.9171587376094,-2.5328575741578,-4.42475650690666,5.56405120553408,4.78320834364872,-7.35542838358881,-11.1448477251521,-4.29022625276781,0.927629243366019,0.926605649539541,8.15352184651247,5.45411507631713,-0.33194763813045,-1.37529700491174,-0.486583585473796,5.30725689300371,-1.16213863022225,-3.08316792885944,1.08397960078138,-1.65768144342855,2.05825167658619,-0.00567426273417905,-2.97451233368035,1.99521051948916,-1.49788222758745,3.42617614287692,-6.66203362061141,-0.171933448415614,1.09507317252076,4.72857050700898,-1.15407985124828,-2.51722790113969,0.0477089592492204,-2.29458498339259,0.88943053931062,9.87491338699797e-15
"mns34pip1p",19.7859794948445,-9.96953772584626,22.4426642744946,1.57379649770486,-13.5890537402128,-1.64692132016488,-2.83408669210426,-13.9347249509369,-6.31418966575603,1.1993556121569,-11.9519433653517,-2.93166237447321,-1.9133330890123,-0.185774799055988,-2.93838938328686,3.43130788380547,6.44208996596247,-8.92701494877796,3.13217453428909,1.79650030054823,-0.335324411594125,-1.19802583427627,-3.3914489273081,2.93012472674591,-0.582157192222117,2.40837235873015,-2.16991081870676,2.71319259408214,-0.691487685305517,-0.41969860717552,1.43271113243281,1.49934423964051,3.03579435032736,-0.312256842912184,-0.300043139950293,0.668044361555289,0.417346752376419,1.89945445165236,-1.73833920846159,1.19717603885849e-15
"mns35pip1p2",-7.39384650019993,35.6514050668008,-3.84970067459639,5.21799097134026,-2.22074190022935,-2.22848935227121,4.46386604019414,5.89435383832867,5.86411276719235,0.825038622910072,2.62278477737316,-12.2653526493885,-6.20348899753045,-0.315553664002909,-4.56517658235393,-9.64581517469315,-4.62086128982421,-9.69672514184777,-0.557328670070127,0.728402381219454,-1.55663055202047,5.02533178019572,1.29586336695179,-0.694139177072787,0.0854625370078513,3.68067315165131,-0.197494902270092,0.614246259676575,0.772123841192967,-1.03757250898986,0.33472017254552,-0.322075558778724,0.824647515998668,0.383592785306649,-1.62089568175772,0.0866548501430329,-0.845878492892002,0.0745575199204542,-0.104799118073018,1.02385547956496e-14
"mns3pip3p",15.3022520447564,3.32131933685402,-8.22828068039398,2.51637071920059,-4.88198562764394,-6.87691505206337,-4.07368281999033,0.277771753963062,-6.14590255027159,-0.538723156240394,-1.66286845982944,2.36469832369112,1.21823580055669,-0.248235842761304,-2.32157159038188,-2.19734118734996,0.378855482760151,2.75420371753874,-0.140933687333707,-1.39601412438384,1.59099143569484,-1.29398933685142,1.16070313318636,1.53334999751824,-4.38374663332167,1.64215444224343,1.51984730347438,-0.260432327074086,3.52587467161324,0.326668684084125,-0.0884176611105836,-0.980766727309466,4.21645690840297,2.85921749699504,-0.653584836279782,1.82933482446008,0.574957997781904,2.34211938505686,8.58236089074469,1.4586422347751e-14
"mns41pip4p",-16.6457681234466,-9.93660267247475,17.7305253173834,-5.25050658675248,-19.5171031238393,-3.96196054369313,3.40674407642349,-0.83216325822508,10.7017016509051,0.0536058195337998,5.20563324906122,3.07042242613013,-10.0847415286657,5.81293064987548,7.31741764108897,0.659667964244319,-6.81468968558434,2.43417993806615,-4.66743171719107,-0.281422658488977,5.4916583782384,-2.49675384993154,-5.83320782947417,-0.404883847269941,-2.1685164645894,1.75554466733123,1.96600092166954,1.72243462227744,0.220252295687574,-1.03088355629915,-0.21259172101722,-1.32179119662877,-0.0174425145821583,0.245053570209255,-0.101301508093117,-0.368247906816542,0.0974314872005534,-0.017369977194209,0.109096012697604,-1.23685783837146e-15
"mns4pip3p2",14.9046240894968,4.53982012412562,8.26355739067074,2.42324551062973,2.31473378046039,-4.19478831806487,1.8386486627786,0.39020611477684,-0.336458520667835,3.10634448486061,-1.3021130569878,-2.58409323223428,-0.849711681383377,-0.655115336902576,-2.22793822372698,3.47380110966241,-1.07614911401271,4.55453993784754,5.79107957724095,0.281900853266805,0.842713262438068,6.81596791649983,-1.74853286665118,-3.77098428308724,-7.48414711361914,-4.71643544978263,-3.08963864776442,-0.167179742439695,-6.6043748384437,-5.03097284823738,-3.93418583036009,-1.41905559620491,-1.82441378601616,-0.533010769148543,-0.772221087362055,1.87853015641185,-0.489545225777919,-0.0121174330569139,0.721248844052858,1.20879868614754e-14
"mns6pip1p",14.5502532000305,-3.19981366338915,10.121072989928,0.667142052913999,-7.80792181871675,-1.43743975854101,-0.69597117674173,-4.38685366028285,-3.33111971961305,3.59694793649586,-6.03641840249527,0.917033954727056,-1.35787540607468,-1.67667278551795,-0.973669685412802,3.34155810013287,-1.07665283940625,1.26121349903426,1.52962108440229,-1.01316254495758,-2.04943673178134,3.52714372561875,3.61955867948586,-1.4635830047715,1.35583630727727,2.71692992176453,2.50369238179396,-1.17867771000765,2.58292665331343,0.352505042870863,2.95605954653306,-1.58354440505815,-5.9740458426551,-2.39793348258244,-3.8291180603792,-4.09259604471044,1.37405509214523,-5.58006306307198,2.60024996559817,1.87115947736238e-14
