"","Comp 1","Comp 2"
"X19.85425069",-0.0363037877955182,0.0431028164198314
"X19.86108326",-0.0215531430705707,0.0325657289831435
"X19.86116734",-0.0460982349051847,-0.00344445407986087
"X19.86133326",-0.0385330634458007,0.0223505076110842
"X19.86158364",-0.0384194174287494,0.0426830966271108
"X19.86166696",-0.0302988150455157,0.0522078767410378
"X19.86166734",-0.0384343359245095,0.0341908479487226
"X19.86166735",-0.018704599356351,0.0250020290332071
"X19.86166736",-0.0194622291669609,0.0255326131326357
"X19.86175031",-0.0434434304020115,0.0341739046763601
"X19.86183401",-0.0387452465675306,0.0345012371776132
"X19.86191696",-0.037215485144278,0.0381174292118248
"X19.86200031",-0.0310265377705045,0.0458295850291599
"X19.86200067",-0.0417541124866607,0.0073844163948958
"X19.86200068",-0.0353464834635886,0.0389019639636301
"X19.86200069",-0.00769516394504868,0.0276677466468535
"X19.86208346",-0.0355979677330761,0.0461542113843138
"X19.86216622",-0.0395138243533805,0.0404386712282185
"X19.86216659",-0.0354133031914155,0.0444439501142035
"X19.86216679",-0.0371828551926837,0.0429146811218435
"X19.8621668",-0.0389089085163261,0.0405688130631715
"X19.86216698",-0.0348449216633641,0.0452451498404718
"X19.86216736",-0.0240700666150762,0.0392444960200348
"X19.86216737",-0.0417042192122262,0.038642581980856
"X19.86216738",-0.0389506739205767,0.0408960516428032
"X19.86225031",-0.0394513404416643,0.035584441113852
"X19.86225032",-0.0347872731870835,0.0450982806924516
"X19.86233326",-0.0258681310470055,0.0519487947300181
"X19.86233346",-0.0382551873597902,0.0432160978674937
"X19.86233365",-0.0359766728338664,0.0362367399903474
"X19.86241641",-0.0435099139059605,0.0306986354019577
"X19.86249975",-0.0192575190461385,0.0407080619263522
"X19.86991681",-0.018619982606951,0.0413146913458123
"X19.86999993",-0.0428326304652229,0.0281812884050753
"X19.876834",-0.0127986312473171,0.0291727389470825
"X19.87691717",-0.045144900217261,0.0181428267516514
"X19.87733405",-0.0421784031457289,0.0362943821714818
"X19.87741699",-0.00192898512265618,0.0475178560784895
"X19.87749994",-0.020732218722701,0.0372189000529166
"X19.87758403",-0.0396605132115154,0.0339124268524995
"X19.87766734",-0.0333576725482118,0.047072957166571
"X19.877834",-0.0191794339649242,0.0455302652994074
"X19.87783403",0.0322371531245352,0.023528189511037
"X19.87783405",0.0340784244913426,0.0362533227204322
"X19.87799994",0.00165508052714122,0.0413323982275182
"X19.87800067",-0.0387054629883912,0.0414874839563892
"X19.87800069",-0.0190920761035781,0.0442816567175435
"X19.8780007",-0.044653657326386,0.0237556578283399
"X19.87800071",0.0361766762921984,0.0340685007169131
"X19.87808346",-0.0418231554009759,0.0344133679993391
"X19.8781662",-0.0413479625302338,0.0363918764031955
"X19.87816679",0.0303900960284887,0.0305694592053473
"X19.87816738",0.0366278896164666,0.0256057218765715
"X19.87833291",-0.0305487242615173,0.0325670280858808
"X19.87850067",-0.0475266481470801,0.0225833265199652
"X19.87933366",-0.0276920498494156,0.018577519191062
"X19.88616678",-0.0446744014380367,0.025466401493867
"X19.88650011",-0.0215664872070088,0.0391583413554022
"X19.89416736",0.0356443081680188,0.0338127588822726
"X19.89433291",0.0301848163200853,0.0375737490071018
"X20.03916666",-0.0402226461731192,0.0103944377829893
"X20.05525038",0.014294683003246,0.0172258124226532
"X20.07783293",-0.0365327192000781,-0.00568119015644792
"X20.50574939",-0.0393452377787855,-0.00973414652591264
"X20.50583272",-0.0379535659438711,-0.0101889902430264
"X20.50591661",-0.0388433555844179,-0.0136011687491709
"X20.50599938",-0.0383416932294415,-0.0121601484770153
"X20.50599995",-0.0380963470258639,-0.00841816809699715
"X20.5060829",-0.0348913608460009,-0.0125140322667141
"X20.50608347",-0.0431435398502353,-0.00653642287246124
"X20.50608348",-0.035119812133717,-0.0107563823189794
"X20.50616642",-0.0366258358149502,-0.0106073758448568
"X20.50616679",-0.0391642129602912,-0.00847404119575403
"X20.50624958",-0.0383255225039155,-0.0102916558290901
"X20.50624996",0.0117410602751359,-0.0177316871786059
"X20.51033308",-0.0349290916576734,0.00284538475401406
"X20.52166603",-0.0457701475931479,-0.00164869617950218
"X20.52174975",-0.0408604390657116,-0.00549104941430113
"X20.52183367",-0.0451495386702854,-0.00325702839508944
"X20.52733383",-0.0421050870158089,-0.00463187813446485
"X20.53566758",-0.050529232798369,0.00564323323853239
"X20.53750052",-0.040378755029053,-0.00706157870169333
"X20.55416679",-0.0438564157787265,0.0222727975458487
"X20.5543335",-0.0303995788547836,0.0245483585433137
"X20.56724938",-0.03651328134728,0.0229702597000138
"X20.56774976",-0.0277873937870667,0.0293163068058231
"X20.56783348",-0.0400089697970609,0.0153606173088811
"X20.56808271",-0.0360182428165421,0.0221927723412093
"X20.65158352",-0.0207930946470748,-0.00541844615431783
"X20.66683388",-0.0456743177825819,0.00177470324403192
"X20.66766609",-0.0416801466397897,-0.00234263043513337
"X20.66766647",-0.0473200825795374,7.4682274051358e-05
"X20.66766648",-0.0372673988623982,0.0161797009662947
"X21.0950007",-0.03495745900518,0.0307912213311032
"X21.10150033",-0.0365894776946127,0.0303239564585777
"X21.23416665",-0.0393150347202665,0.0310027071238077
"X21.2389996",-0.0490666976735885,0.0155207345786472
"X21.41783337",-0.0439611297808396,0.00241738114287081
"X21.41808376",-0.0457161432175445,0.000928717026998681
"X21.4225004",-0.0442711000585862,0.00390309753973786
"X21.42383339",-0.0418161780361495,-0.000758452974094194
"X21.42400081",-0.0392531790187097,-0.00291828851300584
"X21.47466596",-0.0452359913915293,0.0128469714120478
"X21.4749175",-0.0524325933051043,0.011786524704542
"X21.84208426",-0.0503553899874207,0.0203638550837227
"X21.84325036",-0.0499938227192613,0.0216781336155419
"X21.89816723",-0.038471120619462,0.0333293059820496
"X21.90500059",-0.0446228954017578,0.0200430450477039
"X21.90616724",-0.0202108243053742,0.0221066843983797
"X21.93850001",-0.00095350145726834,0.0405335982289775
"X21.9385002",-0.0340396320117546,0.0445879701851357
"X21.93858315",-0.0423796882004926,0.0383083553470937
"X21.93866611",-0.0423505706672457,0.0359887741247312
"X21.93866612",-0.0437758471842506,0.0203165108698431
"X21.93925001",-0.0429402551691829,0.0326015747892345
"X21.9398339",-0.0411735747376467,0.0254014269286285
"X21.94533315",-0.036336181303052,0.041076126459772
"X21.94624981",-0.0482987321209331,0.0234350391457637
"X21.95233276",-0.0405942992715039,0.0395982377604597
"X21.95258315",-0.0397596001579703,0.0364347482145391
"X21.9535002",-0.0404631280848744,0.0401673715749372
"X21.9536661",-0.0384887627690005,0.043949583224843
"X21.95366668",-0.0374240062573355,0.0444730741254043
"X21.95366688",-0.0301761475748642,0.050786761270244
"X21.95374982",-0.0415124847232429,0.0395315543228054
"X21.95383241",-0.0404458051618748,0.0336053217933435
"X21.95383243",0.0335871082346906,0.0289717233964735
"X21.95383355",-0.0322939571677534,0.0249664133994853
"X21.95399966",-0.0382821317957011,0.0454792935576862
"X21.95408259",0.0061467741010675,0.03631017758998
"X21.95416577",0.0289135193435749,0.0302142362879039
"X21.95424927",-0.0371555727207878,0.0461627584856029
"X21.95433276",-0.0378657752968222,0.0415009532069004
"X21.95433277",-0.0403930167287218,0.0420408026897887
"X21.95433278",-0.0381793107165129,0.0442086806500329
"X21.95433355",0.0321234306722248,0.0299791102365979
"X21.95441592",-0.00723934292702621,0.0438416300789746
"X21.95449906",-0.0404385503103167,0.0425580124403924
"X21.95449924",-0.0380204592793504,0.0404003016555108
"X21.95449925",-0.0328231601608798,0.0427389229696398
"X21.95449944",-0.0378953975108522,0.0382458014763553
"X21.95449945",-0.0347725356292681,0.042895693475493
"X21.95449982",-0.0404079316829341,0.0420243231458274
"X21.95466611",-0.0355594983724115,0.0432505908180569
"X21.95466649",-0.0420500013392639,0.0392571308663269
"X21.95466689",-0.0168890571637835,0.0465421390719621
"X21.95483355",-0.0292247562239184,0.0418422970900443
"X21.95499944",-0.0362648415963932,0.0432706484297035
"X21.95499945",-0.0219944517242678,0.0477800022482528
"X21.95500022",-0.0296749627172025,0.0307849164062449
"X21.96258316",-0.0285814849484095,0.0431948302330804
"X21.97066593",-0.0356297367771352,0.028535938306122
"X22.03483261",-0.0381531530609199,0.0429756218800547
"X22.03491614",-0.0383055493177146,0.0427617844914868
"X22.03491615",-0.0310447080208273,0.0378922879541094
"X22.0349991",-0.0283302164646418,0.0460403385209969
"X22.03499947",-0.0407328787589717,0.0315095023873934
"X22.03499985",-0.0228943508479933,0.0525191193679411
"X22.03499986",-0.0336304522197824,0.0277369315799553
"X22.03500023",-0.0267346050885251,0.0518730937319413
"X22.03500062",-0.0370690247734367,0.0388008035462683
"X22.03500063",-0.0262957907246644,0.0471559022040435
"X22.03500066",-0.0355766132977414,0.0346939635745803
"X22.03508321",-0.0275170177651945,0.0296793164511948
"X22.03525005",-0.0366999813976042,0.0330810427291808
"X22.68924948",0.033050050572334,0.00401299309940159
"X22.69050081",0.0195426135779927,0.00519031028885544
"X22.82933382",-0.00301706355054957,0.00642685524410756
"X22.83475049",-0.00231270374710821,0.00691440943849942
"X22.8377503",-0.0439366919353716,-0.00225784457371711
"X22.83858363",-0.00461657669474795,0.0049714761752204
"X22.83949972",-0.0466595094950107,-0.00221463140655795
"X22.83983307",-0.0412005907570549,-0.0090772574773447
"X22.90416643",-0.0333380998450557,0.0297806655561693
"X22.90483309",-0.0387385649791509,0.0383346766399771
"X22.90500051",-0.0413067035195458,0.0357230862610728
"X22.90608328",-0.0375604585647476,0.0417166785443945
"X22.91058382",-0.0296762744248961,0.0470708943121214
"X22.91491661",-0.0136597237447842,0.0433706573527498
"X22.91850014",-0.0327153758909178,0.0432471594448088
"X22.92024994",-0.039352843724653,0.0382571788206972
"X22.92033385",-0.0436090017541461,0.0176887005974996
"X22.93800016",-0.0478464959785323,-0.000976339798218364
"X22.98366759",-0.0481172529237606,0.0140738445276128
"X23.03316761",-0.0398007917128314,-0.00364438806756447
"X23.04908313",-0.039295975554533,0.00721515492798513
"X23.04908371",-0.0258477725956263,0.0113914837444165
"X23.04916647",-0.0349145584072014,0.00582951756985001
"X23.04933391",-0.0446412373558224,-0.00507492296854957
"X23.0495837",-0.0250042436552783,-0.00926199301792382
"X23.05033428",-0.0391285300357045,0.0100568043917257
"X23.05125076",-0.0388308968489263,0.00384261291876129
"X23.05216724",-0.038095236526126,-0.00908476319954055
"X23.05225037",-0.0407978211739272,0.00154553282443588
"X23.06141742",-0.0406864894595611,0.00653858798711727
"X23.06449979",-0.0389893920001125,0.0143980055754709
"X23.06483293",-0.0432272115966231,0.0211694674443573
"X23.0648335",0.00019028041021365,-9.90559478310191e-05
"X23.06491684",-0.0416982302686052,0.00809907237743206
"X23.06500017",-0.0389044428720911,0.024346451457632
"X23.06500055",0.00858514827710307,0.0124415563598384
"X23.06508332",-0.0426879808437149,0.00369819830889175
"X23.0650835",-0.0405223124690454,0.0048951164688656
"X23.06516645",-0.0395100421191148,-0.00080875793708364
"X23.06516647",-0.0346010552799162,0.0049029663348229
"X23.06516684",-0.0446982688796166,0.00878805340639601
"X23.06516685",-0.0437075317504662,0.00159358944208751
"X23.06516722",-0.0407723743707838,0.00917857892398217
"X23.06516723",-0.0209005717804884,0.0145091411709037
"X23.06516724",0.0234348973913774,0.00661069264605741
"X23.06516726",-0.0391256819637401,0.0128591154351528
"X23.06516743",-0.0360990821238556,0.00543709137055181
"X23.06533391",0.0211777739758452,0.0105635198798304
"X23.06550018",0.0243749785659054,0.00632949857511418
"X23.06583314",-0.0413450974158408,0.00856807413995716
"X23.0707498",-0.0407345596552202,0.00705441721337756
"X23.07533314",-0.033408221896256,0.00979225643816879
"X23.08116645",-0.0286368400196891,0.0167719433199488
"X23.08116722",-0.044091229452498,0.000564090959068008
"X23.0812498",-0.0290961886367254,0.0109154614300501
"X23.08133277",-0.0222131259203834,0.0117450160514171
"X23.0846661",-0.0350726522052376,0.0122730277304871
"X23.09008351",-0.0309416705276382,0.011220158380948
"X23.09716722",-0.0287542454977839,0.00758717486807618
"X23.09716724",-0.0304251315234443,0.0372849663547614
"X23.09733296",-0.0298753073837796,0.0110947966087735
"X23.09733334",-0.0208949194256856,0.0162092687414849
"X23.09733391",-0.0257634069929761,0.0082545228600775
"X23.09741686",-0.0202266819214579,0.0179945434991404
"X23.09750055",-0.0282613828546642,0.0114114817735852
"X23.09783333",-0.0445112256573315,-0.00993333953382486
"X23.09850056",-0.0418438519285357,-0.00408027664659669
"X23.10575056",-0.0475770341088952,-0.00251855859061278
"X23.64808332",-0.0513320782572822,0.0148727369288622
"X23.64816665",-0.0511561215945175,0.0149235133339857
"X23.6482498",-0.051003253490894,0.0161593514919783
"X23.6606663",-0.0514945170572523,0.0107267665523713
"X23.6606674",-0.0443147443177217,0.0148870703048061
"X23.80641669",-0.0456349543517321,0.0112578966786277
"X23.96641637",-0.0160752763383929,0.0146786296077131
"X23.96649931",0.00389314823903081,0.00704126991527673
"X23.9664997",-0.0433320498402845,0.00202034876111856
"X23.96650008",-0.00942918862964766,0.00328982737052765
"X23.96650027",-0.0493548557038764,0.00909668044078638
"X23.96666637",-0.0437028665110481,0.00185031757647781
"X23.96733264",0.00381668146218493,0.014856759575023
"X23.96808342",-0.0217387894734063,0.00858770219936457
"X23.97091655",-0.0440074040020835,-0.00250801124903831
"X23.986666",-0.0436098040531714,0.00150335291165082
"X24.0538342",-0.019602515621407,0.0294154585671652
"X24.05608364",-0.00783988966096947,0.0331978298933046
"X24.05716755",-0.00747438084394233,0.0323464425792884
"X24.05766698",-0.01823098965816,0.0220710825375625
"X24.21650016",-0.0444209816474683,0.000999548110074867
"X24.22750091",-0.0448254870689736,0.00149577698591123
"X24.23291721",-0.0490595679253913,0.00211970389502895
"X24.49725064",-0.0320093965498414,-0.00952000107500188
"X24.49750006",-0.0464765136826466,-0.00063462814169765
"X24.49758359",-0.00593542573996455,0.0259102351192707
"X24.51166712",-0.0463257516182023,0.000315518997363507
"X24.74800032",0.00781079298232868,-0.00339803212983087
"X24.75333253",-0.0317829329663714,-0.00779266128328552
"X24.7549166",-0.00429629597906926,0.0108544733037386
"X24.75500032",-0.00790690863239466,0.00862756443996517
"X24.75516718",-0.0181696097650613,0.00597365262839066
"X24.75533384",-0.0231709587126241,0.0072029288651809
"X24.75550032",-0.0229933705462164,0.00942944387612087
"X24.75600032",-0.0181483821984529,0.0101110395409473
"X24.75633327",-0.0260272384380898,0.0110200294619977
"X24.75650032",-0.0171402377870043,0.00813181932281103
"X24.75683327",-0.0163575690079611,0.0105174464341702
"X24.75716622",0.0397236262341086,-0.00257982498090797
"X24.7583329",-0.00625662230694627,0.0111167456705402
"X24.75866661",-0.0295044572421132,0.0138830785212158
"X24.75949957",-0.0230457519278284,0.00805726340586344
"X24.76016701",-0.0240060058758797,0.00861266951948253
"X24.7609168",-0.0225379088358998,0.00801612791363562
"X24.76124975",-0.0107589732384832,0.0126038530470739
"X24.76241643",-0.0267787974013795,0.0124578461737892
"X24.76275014",-0.0162861660793214,0.00942830018611627
"X24.76333365",-0.00888783541111626,0.00976252034083236
"X24.76383365",0.011188631088939,0.0193163381491347
"X24.76433347",0.00480851662610122,0.0243291517951846
"X24.76458347",-0.0230043652348324,0.00771851540748859
"X24.76533328",0.017575132555996,0.0144664517412663
"X24.76566643",-0.00406690448748807,0.022311349719669
"X24.76599957",0.00461469949517681,0.0220231750016184
"X24.76649977",-0.00253218716893098,0.00961669504274152
"X24.76683292",0.0136721923817543,0.0214095525785301
"X24.7669168",-0.0151364649720164,0.011614181689282
"X24.76766626",0.00615012661122809,0.0199209372071108
"X24.76891643",0.00317951538625054,0.0107212347095797
"X24.76891663",0.0225447935150152,0.0132006063623736
"X24.76916699",-0.0219251868691586,0.0141741509915339
"X24.7694994",-0.0223802699972489,0.0199794118199425
"X24.77016701",-0.000328969880860714,0.00931877835330309
"X24.77049918",0.00622166067928512,0.019185062085277
"X24.77049996",0.0191789498812939,0.0185906440744227
"X24.77066643",0.0215663324151176,0.0172381260461757
"X24.77066701",0.0032567416548178,0.0086706224811544
"X24.77099938",0.0185893019333739,0.0213388177322641
"X24.77099996",0.0354162411151794,0.0118071345212961
"X24.77116643",-0.0225121196843282,0.00210992654511104
"X24.77116701",0.0161498766961781,0.0207647896028824
"X24.77124977",0.0354764424646976,-0.00271530587117445
"X24.77133386",0.0330974084633129,0.0116040523310662
"X24.77141701",-0.00039503987292668,0.00832786693531829
"X24.77150071",0.00941175222420008,0.0158183423289856
"X24.77158386",-0.00709115525387177,0.0156757006517249
"X24.77166701",0.0187036480996641,0.018894092064015
"X24.77208386",-0.0141582157542784,0.0204993857057646
"X24.77216701",0.025119757661581,0.0194561068136864
"X24.77408309",0.0288248239521634,0.00811299493363488
"X24.7750831",-0.0302973876839847,0.00392881573534222
"X24.77791682",-0.0214962288970464,0.0148128845971472
"X24.77816585",-0.0132914842708021,0.0204495621736133
"X24.77983309",0.0054274410322886,0.0110018238250135
"X24.77983367",0.0129166094506947,0.0189579412358734
"X24.78033367",-0.0119099151890579,0.0240459382171093
"X24.78099958",0.0261924438108468,0.0162449244690337
"X24.78391682",-0.00902209525875027,0.0225744651658167
"X24.78449959",-0.0158256682476475,0.0225776287091611
"X24.7848333",0.0149895437894205,0.0168637182325093
"X24.78549997",-0.0275682717187075,0.00494786093254916
"X24.79283253",0.0120124288213614,0.00797349766470585
"X24.79374997",-0.0484943172523708,0.0139177934520779
"X24.8033333",0.0155565331405627,0.0141018844139843
"X25.09033379",-0.0444040120979577,-0.00471881866569047
"X25.09133416",-0.0459430076457425,-0.00232372746678661
"X25.092333",-0.0352390177038187,0.00471306053250352
"X25.25266642",-0.0366130655280874,0.0123595855287999
"X25.2527503",-0.0129582305813353,0.0188587408145045
"X25.55983239",-0.0273373774106551,0.0381954102330442
"X25.55983276",0.0218114484201648,0.0220881179662803
"X25.55983277",-0.0390729113059125,0.0323166438341156
"X25.55983278",0.0249671923061165,0.0200100717892354
"X25.55983315",0.0199905972767227,0.0314233308879538
"X25.55983353",-0.00248835815385688,0.0380687925333205
"X25.55983354",-0.0451639554034299,0.0181765839098837
"X25.55983355",-0.00600558000661019,0.0369444419778805
"X25.5599165",-0.00175931510539686,0.0383064365683422
"X25.56049943",-0.0315749162193466,0.0230091584714669
"X25.56083335",-0.0261704716138005,0.0318287941282795
"X25.56133278",-0.0373180049597557,0.0338137963365841
"X25.56816593",-0.0382847875087067,0.0273887175324644
"X25.57599905",-0.0417351599475929,0.0258931060630166
"X25.6246669",-0.0208295153376067,0.0384051697871607
"X25.73666693",-0.0366263938268434,0.0422188356280094
"X25.73699951",-0.0374395198869735,0.0421690799010297
"X25.73700065",-0.0346014248976743,0.047693451323788
"X25.7373328",-0.0398319029354341,0.0362908557998608
"X25.74641654",-0.0348057656994875,0.0445807334364683
"X25.75116638",-0.0424683772299938,0.0294662804686086
"X25.75133398",-0.0320207318942459,0.0500493294784012
"X25.75141713",-0.0356820566400832,0.047804547331587
"X25.75224988",-0.0367935966236059,0.039606264424301
"X25.75274949",-0.0383318581615726,0.0463505267102243
"X25.75299947",-0.038629408292146,0.0399844682921441
"X25.75299949",0.00806428031654195,0.0360320048261058
"X25.7529995",-0.0333802274321883,0.0490277691181348
"X25.75299951",-0.0339716412682608,0.0453184071259738
"X25.75299989",-0.0378393024276296,0.0452951193094307
"X25.7529999",-0.0389084789876166,0.0343112691856304
"X25.75300026",-0.0331189731977973,0.0492011088914031
"X25.75300028",-0.0382750534482557,0.045288966675346
"X25.75300046",-0.038966235041688,0.0394658172319585
"X25.75300047",-0.028903271071171,0.0455665343689889
"X25.75300065",-0.0371345693171325,0.0458527595864913
"X25.75316616",-0.0422624401309555,0.0372714150064739
"X25.75316695",-0.0285547950627389,0.0524721731494628
"X25.7532497",-0.0389362241587969,0.0446606804284724
"X25.75333264",0.0172333969830372,0.0401674319810103
"X25.75333282",0.0147771092427613,0.0403613449530017
"X25.75441597",-0.0244646849857927,0.034475535472466
"X25.76716579",-0.0439484261740509,0.0282481916593588
"X25.76949947",-0.0320912821584484,0.0300514043632346
"X25.78549912",-0.000496573919994416,0.04700656117591
"X25.81633245",-0.0173355910928765,0.0459599174671168
"X25.86566735",-0.0351657084701357,0.0367557423408972
"X25.86566736",-0.046663927984867,0.0289974791381938
"X26.28416636",-0.0408291926521458,-0.00202859761024277
"X26.39699932",-0.0490682671932759,0.00923879773600386
"X26.39700011",-0.0465081230290977,0.0212735265618017
"X26.39700047",-0.0479217375697232,0.0026087894714705
"X26.39766599",-0.0460491790416333,0.0252562234085021
"X26.39766601",-0.0469337619217346,0.0113637564192654
"X26.39766677",-0.0465906416324914,0.0211771520435242
"X26.39850011",-0.0376208761460962,0.0291947777861603
"X26.39899932",-0.0442684414865754,0.0264088495785837
"X26.39933342",-0.0469514513769279,0.0220802847412542
"X26.3998334",-0.0459812342311194,0.02153319526347
"X26.40016756",-0.0480924839325324,0.011261293862539
"X26.40050049",-0.0359515713473587,0.0257462724954306
"X26.40533267",-0.0462383477251758,0.0216239170038365
"X26.41300048",-0.0437510856707672,0.00692548165624028
"X26.42166712",-0.0458600131330602,0.00547255157753226
"X26.58108405",-0.0224550110568559,-0.0019166508989384
"X26.62716684",-0.044590747684548,0.00139661187678346
"X26.63816757",-0.0283815914366968,4.3139142137307e-05
"X26.63824978",-0.0282354946517711,-0.00432196462878444
"X26.63833311",-0.0284346190186887,0.00989910665227971
"X26.63833312",-0.025503747364516,0.000288270627663487
"X26.63833313",-0.0284381650122824,0.00102979976146975
"X26.63833331",-0.00823031017819148,0.00857391355460016
"X26.6383335",0.0121183154278689,0.00760395049433823
"X26.63833351",-0.000393790893473494,0.012870602163314
"X26.63833389",-0.0313909394137715,-0.000355889339516797
"X26.63841759",-0.0275889929248382,0.00570940303508212
"X26.6385009",-0.0371345591274252,0.00358750916185641
"X26.65366647",-0.0389813656246012,0.000739926646827382
"X26.70241628",0.00603267591205148,-0.013041015608484
"X26.7181661",-0.0304271682252893,-0.0100290099940423
"X26.71866649",-0.0160885902576037,-0.013877131206568
"X26.84666732",-0.0307381405131338,-0.00409680439733329
"X26.85391576",-0.0349694803580917,-0.00258467631806381
"X26.86350062",-0.0390239390827605,-0.00710735441346103
"X26.86366728",-0.0395882267393588,-0.00540361952272763
"X26.97700025",-0.0378879683418736,0.0230608713220637
"X26.97766693",-0.0406998072214921,0.0231797413381483
"X26.97999913",-0.0406639918878801,0.0230757672061498
"X27.18549919",-0.00561272609087515,0.0171008439336926
"X27.21766663",0.0409850324680967,-0.0203267582076262
"X27.25025055",0.0125140881596042,-0.0224134697770637
"X27.25050073",-0.00647381412232513,0.0191626181903149
"X27.25066743",0.000671855987282146,-0.016007529550663
"X27.25216739",0.033003640843054,-0.0293937961842418
"X27.25699996",-0.00436168644754431,-0.0201674689217332
"X27.26049998",0.00837820380402457,-0.00385942674068388
"X27.27116665",0.0147002169387243,-0.0110421377524552
"X27.27683408",0.0134720213128492,-0.0105718989270887
"X27.27933349",0.0164942294719305,-0.0193453918406942
"X27.28150077",-0.0132825252154402,-0.00376561350697989
"X27.28199959",0.00934163330507271,-0.0226133125454125
"X27.28383352",0.0277062465031362,-0.0125662806759259
"X27.28433292",-0.0011163092061087,-0.0138324021696963
"X27.2843337",-0.0207005642626967,-0.00675371769153393
"X27.28466628",0.0226142765808948,-0.0247486811943305
"X27.2858335",-0.000762039760684443,-0.00256876421068728
"X27.28608349",0.000375866653529923,-0.00886168393580516
"X27.28824979",0.0149232288528853,-0.023923703713214
"X27.28883408",0.0277724696493843,-0.0276042334939461
"X27.28891683",0.0144801474326556,-0.0222411210527127
"X27.28933296",0.0282187264731669,-0.0201879733563736
"X27.29166704",0.0156839090618846,-0.00492481316179034
"X27.29350075",0.0283894824542428,-0.0230646200680584
"X27.29375019",0.0220497331774361,-0.0234187385514754
"X27.29383371",0.017769914035841,-0.0249575311281696
"X27.29400037",0.0226949317017216,-0.0286034951874135
"X27.2945",0.0303356013672477,-0.031438666124511
"X27.29516646",-0.0395567093352669,-0.0172127292556041
"X27.29541688",0.0110410793830493,-0.0281324365518162
"X27.2959998",0.0262895716358094,-0.0235437419591573
"X27.29633375",0.0218278109792611,0.00438451038582189
"X27.2964174",-0.0112540383728915,-0.0111122213748284
"X27.29650075",0.0324036503935344,-0.0202323545519984
"X27.29666684",-0.0143567828223985,-0.0235164424671325
"X27.29683371",-0.0091544148630598,-0.0181480485178603
"X27.29691668",0.0174147308478864,0.0130676784845505
"X27.29749961",0.0281307043292302,-0.0254043811770764
"X27.29749999",-0.0127465550740931,-0.0115359698725951
"X27.2975",0.0289578357006216,-0.0230034022969063
"X27.29750077",0.0335563408001977,-0.0250782003472442
"X27.29783352",0.012314930822705,-0.011114785122869
"X27.29783409",0.0276148452483597,-0.0219416652635716
"X27.29816628",0.0177137341625591,-0.0250590988927086
"X27.29816629",0.0328241640461933,-0.0274715866042649
"X27.2981663",0.00722934467111072,-0.0186150454152283
"X27.29816665",0.010476619730491,-0.0315422399284604
"X27.29816685",0.0265115812281609,-0.00545265773421493
"X27.29816741",0.0210694514243133,-0.0249491405791427
"X27.29849941",0.0237712667601969,-0.0285105498131471
"X27.29849997",0.0260993895780415,-0.0131802084194094
"X27.29883252",0.0307072790737233,-0.0253938652679285
"X27.29891685",0.0144103083841303,-0.0158647657134165
"X27.29891741",0.015553266244795,-0.0108096018836946
"X27.29924962",-0.0121628131387608,-0.0124383326515052
"X27.29924997",0.0161645380011723,-0.0276176207064571
"X27.29933351",-0.00316021932018622,-0.0191284009058502
"X27.29949962",-0.00503553560923791,-0.0178452806506594
"X27.29950019",0.0263667877019928,-0.018260275943152
"X27.29966741",0.0159137671391342,-0.00346083124188458
"X27.30025019",0.014564502375925,-0.0113668840935264
"X27.30075017",-0.00971112091366205,-0.0187809871450556
"X27.30083296",0.00457192951859118,-0.00199171929328441
"X27.30108351",0.0166714467862075,-0.0137060163280205
"X27.30141663",0.0146050211004486,-0.0232020268105765
"X27.30183407",0.0270147712950837,-0.0298830634709937
"X27.30241684",0.0146351233766525,-0.0118835211707085
"X27.30400073",0.0208833106125132,-0.0271858293161902
"X27.306",0.00805775140865259,0.0080402177768355
"X27.30675074",0.0132103135222586,-0.0278756357982329
"X27.30700075",-0.00994581757662139,-0.0136469484261805
"X27.3085839",0.0206921408502744,-0.0236691394962225
"X27.30950075",0.017369169353908,0.00227983739508526
"X27.30966743",0.0120477927938309,-0.0297732713975581
"X27.3098341",0.00550484413094065,-0.00331295463428865
"X27.31000077",0.0179308860038683,-0.0226423520067131
"X27.31116741",-0.00528080494748222,-0.0132685422331031
"X27.31141725",0.0171060954058501,-0.0182263878273085
"X27.31216724",0.0154551254116397,-0.0125345973664944
"X27.31316706",0.0145193124765351,-0.0201798006886773
"X27.31333334",-0.0036897888741753,-0.0162075003917845
"X27.31341668",0.0198521976021704,-0.0229418747271364
"X27.31349961",0.0229548015484826,-0.0184715474388778
"X27.3136663",0.019341311453993,-0.0288953724375552
"X27.31366705",-0.0118562432005706,-0.0253608380067061
"X27.31383333",0.00918274730013153,-0.0115508116612719
"X27.31391667",0.0018941079476828,-0.0089243488026549
"X27.31416668",0.0221190418495964,-0.00929984533355905
"X27.31416704",0.0129301213352509,-0.00871289932404591
"X27.31425",0.000742588275201727,-0.0149102824124121
"X27.31433296",0.0168938089474431,-0.0153123328950598
"X27.31441609",0.0120831377886056,-0.00909719462370195
"X27.31466667",-0.00345627896603497,-0.0199399628360078
"X27.31466706",0.0238206092455435,-0.0186960070634097
"X27.31474999",0.0106347734176976,-0.0139799028080052
"X27.31516588",0.015280054392278,-0.0283550495580602
"X27.3151663",0.000744522439703934,-0.0154736042786682
"X27.31558335",0.0267248759426101,-0.027308000964039
"X27.31583296",0.0183739720439615,-0.0276175323282732
