"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"X9.191416827",0.0108656003770221,0.00819270965035754,0.0183850814186753,-0.00253219208378677,0.017331913692146,0.0101848003214448,-0.00437238819656306,-0.0101335409050523,0.0112624809919189,0.00833560325635202,-0.00672933007365151,0.00600027143205714,0.0012908250757923,-0.00605945985759383,-0.00454304708309328,0.00251965874016011,0.00533781584402889,0.00798132225291214,-0.00289747280475707,0.00576017593308809,0.00147175175668715,0.010914931982577,-0.00186882414832782,0.00379544803608398,-0.00113669059005018,0.00526286514368575,0.00949458319143039,0.000489882656554724,0.00872840084156525,0.0374493812946336
"X9.191833504",0.0433581770887892,0.0330790815761212,0.0738805182586985,-0.0136188692623573,0.0854231015065306,0.0461626456555989,-0.0139646999340441,-0.0396608818772201,0.0494799168177044,0.043178148883322,-0.0376547687959125,0.0363025074342022,-0.00100631516387614,-0.0275596939290871,-0.0261872312058644,0.00843562355217404,0.0247909787226107,0.0430790980654704,-0.0122800436578942,0.0280218900015389,0.00868695157942615,0.0535001633603855,-0.00588769081613128,0.0213070203221016,-0.00379864183750678,0.0332696362166188,0.0315701284196131,0.000705093069320546,0.0493564065243632,0.0300830766686102
"X9.19216692",0.038531025200996,0.0271374914377742,0.0570090705372992,-0.00643380866693921,0.0419123075487896,0.0303520760645628,-0.0144412895258311,-0.0218778335051417,0.033173694171186,0.0301532383498348,-0.0187343533894066,0.00992130777065548,0.000706487022423222,-0.0184549651755294,-0.0212255080270992,0.00266074181760434,0.0173323976604125,0.0242143980972125,-0.00904773541888214,0.0138637972181771,0.0051641736219258,0.036671784527124,-0.00219866129039601,0.0189838635065754,-0.00462711991826035,0.00600727760913121,0.0245519874586366,-0.00366937905695109,0.0253259476981919,-0.171549326549655
"X9.192500336",0.0193368169374674,0.0154112239369445,0.0314946158708444,-0.00557083037109505,0.0360001948409752,0.0192007106718284,-0.00834791269119423,-0.014133528420071,0.0201578529454819,0.0181021370558447,-0.0177695083877817,0.0112849949553534,-0.000641622451656937,-0.0133952176174749,-0.0118601607669428,0.00579312974786143,0.0103157803845764,0.017653174680107,-0.00410147174879822,0.00777416447871003,0.00103369640099516,0.0214299587262848,-0.00460337172696271,0.00653916231022778,-0.000702429454343805,0.0155694181227658,0.0141749942678938,-0.00335527730963035,0.0183609614946755,-0.0502321177377021
"X9.192666711",0.0401916806834435,0.0301980470198378,0.0631572918681699,-0.0127056814275133,0.0662171579104462,0.0405066282194217,-0.0153554258649575,-0.0201389081618114,0.0404854427246289,0.0439687301549568,-0.0337580758800503,0.0204210024257218,-0.00543835365938264,-0.0306906490164785,-0.0330080317786512,0.0106266935915616,0.0181175982694367,0.0341321365216976,-0.0158218641047793,0.0167287950236401,-0.000678637716882258,0.0423041530995917,-0.00969489669012955,0.0140225373468463,0.00505436059961449,0.0170244084277581,0.0332948900441826,-0.000874464206165408,0.0359129205825469,-0.0655867859538423
"X9.192833087",0.0447345022912094,0.0320462472282165,0.0682521612514926,-0.0103642087111176,0.0574829894194299,0.0388019595114913,-0.017701038782215,-0.02244199703834,0.0402379975195374,0.0391241006568911,-0.0289709138769638,0.01388701166924,-0.00188069850274876,-0.0257774022535716,-0.0293146315185007,0.00762093187550552,0.0190152046088706,0.0293130165955404,-0.0135631734251451,0.0173701798586297,0.0036663228054991,0.0448929485447957,-0.00622523948347556,0.0193979263205866,-0.000650744530804674,0.0125182158706177,0.0322296039293885,-0.00508358829457655,0.031388014607781,0.00555094580729922
"X9.193083252",0.0453839468318539,0.0397042771158899,0.0221756875731243,0.00183006753044187,0.0804011060657354,0.0496319945900927,-0.00167204547391844,0.142864211474128,0.0240799645376185,-0.0532846904653224,-0.023701965502677,0.0742814292282203,-0.0207856818794448,-0.0589941540726587,-0.0974089856748352,0.0153931668445789,0.019330025222903,0.080974097707506,-0.0288337151796263,-0.038395187701338,-0.0322974929173432,0.0791720436692569,-0.0299119015741476,0.00752227461800099,0.0380514878219191,0.0247664312625172,0.0422164646197009,-0.0181434710137467,0.0650068370872569,-0.00587548622988241
"X9.193333417",0.059633789951226,0.0492191912776238,0.0932487961483307,-0.0190296078637972,0.102866786409869,0.065235082127703,-0.024755690491862,-0.0250928392027943,0.062565705398405,0.0639655962639556,-0.0594511669869006,0.0341756617660901,-0.00732001499909385,-0.0570879583045474,-0.062990991113048,0.0211579794776333,0.0223251874059891,0.0516076377066602,-0.0310372080295379,0.0191426335468645,-0.000922681752256756,0.073978320775522,-0.0221618685944352,0.0162681316029751,0.0180813310497606,0.0178138656659208,0.0601647331351078,-0.00714828318681189,0.0502285619075183,0.00871618204274127
"X9.193583504",0.00585438709017529,0.00468775150753787,0.00923204259701345,-0.000432635821785661,0.011015725937397,0.00614600661671698,-0.00473543116287118,-0.0050937821919546,0.0055004312229409,0.00164371061191062,-0.00204762162156612,0.00626799832622475,0.00414517478631522,-0.0056414768099217,-0.003219049042621,-0.00245825582329879,0.00250671377538576,0.0061824971226717,0.000461414217985517,0.00185139576420368,-0.00204671388067255,0.00797608609755085,0.00220765819742734,0.000952367660838395,-0.00115977474959247,0.0025316055300244,0.00388618441751467,-0.00427609555347303,0.00466864230273879,-0.000720118725329835
"X9.193833202",0.00854504830381972,0.00725915448631672,0.0128981301983237,-0.00136808226548695,0.0171825020090778,0.00922344973907984,-0.0020908806868542,-0.00393399662257152,0.00808209267249537,0.00845143178814021,-0.00692045014227733,0.00524621469214032,-0.00166767028557666,-0.0048736720402525,-0.00268368806484096,0.00332254484208295,0.00990529204565991,0.00999716457667973,-0.00786880104540573,0.00692107833386306,0.000318323272330575,0.0132595533501624,0.000742418105715301,0.00318937668893288,-0.00179326078397325,0.00973848470726084,0.00102945170835376,-0.00135217176224114,0.0120620403419124,-0.00048514296857772
"X9.19391692",0.0176152832256595,0.0196631789116549,0.0238251963902085,-0.00348777797008153,0.0221270808944267,0.00876767071431668,0.000487414881079632,-0.0117780533290527,0.0205789269012798,0.0194537988595717,-0.0157141620135449,0.00877759936188724,-0.00270648832781146,-0.0115111140143764,-0.0211032585842535,0.00245101596849384,0.00903654198690673,0.0169471562064769,-0.00758691726171897,0.00328032728633538,0.0023698258822709,0.0232793402331674,-0.0102836703379969,0.00714665109945684,0.00374067381782563,-0.00180688168639271,0.0229772389527002,-0.00672839572138489,0.00837160110218666,0.0119810122212996
"X9.194083295",0.0533418403280272,0.0402684569261517,0.0826443742742247,-0.0127163146229185,0.0954836500360333,0.0567507650523081,-0.0357214479487271,-0.0388993558224112,0.0466326462876017,0.0395642459532038,-0.029021163576031,0.0447930162788917,0.0153671191209121,-0.0529132285427106,-0.0394814865892773,0.00472002809903401,0.026635812756057,0.0478671758639905,-0.00547715008059538,0.0191440911913799,-0.00571759163414413,0.0581679767624584,-0.0010214932637979,0.0193189163111281,0.000744444341704919,0.0187919304087768,0.0409384398152678,-0.0108938576492629,0.043739503499968,-0.0242244484121902
"X9.194833318",0.00617006063710922,0.00499213323855781,0.0111990647809238,-0.00158574507214258,0.00664495392904309,0.00576950169006463,-0.00183259275574985,-0.00575520663023222,0.00603633958992887,0.00460524739371562,-0.00520283622817807,0.00320655361669187,0.000313424290318716,-0.00157172009062534,-0.00672475189731832,-0.00219572068023592,0.00335875793903899,0.00365875447889368,0.000716484106385409,0.00461388050796129,0.00948894079771294,0.0121950786535932,-0.00248389123062288,0.0109917063535086,0.00207055360045782,-0.00293510356877706,0.00632928294748045,0.00209335840512572,0.00232805193340914,-0.000162967691218698
"X9.195333504",0.0131464236276919,0.0100159184312737,0.0199075996355119,-0.00385629547375686,0.0209707446124252,0.0119107720756052,-0.00551806262080325,-0.00656827803121268,0.0129822038794114,0.0127922368655558,-0.0114649552307299,0.00710393876447953,-0.0025591875099634,-0.0097515782854719,-0.0105961172906314,0.00364207388326157,0.00548013691462714,0.0100492899588144,-0.00441900385066098,0.00661137550880812,-0.00128863845141704,0.0169526318312136,-0.00307172497476569,0.00827489943045806,0.00361584720826398,0.00590395842359271,0.00769698983709122,0.000902995646463106,0.0102701214807009,-0.00769620194766014
"X9.196333318",0.0128493891720558,0.0111111642805243,0.0221646656175882,-0.00603733534999396,0.0275573356790155,0.0167970175353886,-0.00389644784281079,-0.010569908130812,0.0131929977737546,0.0137468699503666,-0.0113482416138074,0.0110871583140007,-0.00155858936931143,-0.0115198476684319,-0.00786396096481121,0.00180271522374262,0.00749337486870242,0.0142164866697509,-0.00489523568361408,0.00636974792226595,0.00312878200517514,0.0157801669988042,-0.00225529468865289,0.00632658452978379,0.000425815686473454,0.0116484009082299,0.0135001244959192,0.00211529233308104,0.0180693284115467,0.0172221789607557
"X9.196666651",0.00508024792769001,0.00471850045149014,0.00764541363784774,-0.00196628583407669,0.00821811127365582,0.00723208576922313,-0.00097708243392387,0.00153367590809192,0.00652835382980784,0.00264828464102906,-0.00533425614529846,0.00385690572236644,-0.0026848055889053,-0.00330688817035757,-0.00662607190988246,0.000423910318097552,0.00320972891747639,0.00757357924355328,0.000560098049933109,1.44329650860205e-05,0.00377538811739169,0.0103715427345227,-0.00279561126119167,0.0047446299923902,0.0053126395515013,0.00506330771463536,0.00490823564546506,0.0023589548062445,0.0059619563783301,-0.00380408821031882
"X9.197999799",0.00800294404811934,0.00643931152384387,0.00493102119065759,-0.00221670957004953,0.0117636345680148,0.00677396267187244,0.00457846303208813,0.0234595318442866,0.00659864861493399,-0.00138364515944716,-0.00632904088129086,0.00666726990905767,-0.0102857143894079,-0.00612396365867408,-0.0143704718116615,0.00526642824147296,0.00262465512854001,0.0109964305450663,-0.00777629316530889,-0.00243796309086215,-0.00267812726988886,0.0136520701005002,-0.0108457614407761,0.000276018670383521,0.00644583686146505,0.00911378531752997,0.00786701198065508,-0.00291831159028089,0.0109247856105248,-0.00600257114338465
"X9.204166466",0.00621225929372037,0.00643147725062326,0.00896887137955407,-0.00145040338009715,0.00879450665347885,0.00428803855700969,-0.00385726309125491,-0.0019840812232438,0.00520519278319873,0.00763418889502139,-0.00738841298901057,0.00257796515057433,0.000154914667677101,-0.00337777789617753,-0.007061030399299,0.00138328636015953,0.00179839043073073,0.00532707904381015,-0.00251830867305068,-0.000602336214448536,0.00171122615773151,0.00747044142779951,-0.00200268733297064,0.00512527043107418,0.000886820459516087,0.0067790716370719,0.00786530466936378,0.00343214441766177,0.000922176694355053,-0.00619028135108236
"X9.204999985",0.00629711630105952,0.0059050752012362,0.0114272272554602,-0.00309097186356221,0.0150212006213091,0.00811908346469295,-0.00294643775616525,-0.00565349326044859,0.00746133973872695,0.00690798523334322,-0.00659981875830564,0.00498138972253576,-0.000207300372188926,-0.00707517403367289,-0.0052527021067655,0.00305209198251452,0.00517397896550633,0.00826308758543185,-0.00555859431323617,0.00610788743513136,0.00424370472918978,0.0129196068125946,-0.00347023660311077,0.00556386794591523,0.0013441168392947,0.0127639473216619,0.00274977878713902,-0.00164504766935023,0.0142307460935886,0.00710870787306837
"X9.205083318",0.00833745810840578,0.00714036952911462,0.00887151519726469,0.00218577548714134,0.00302003414035266,0.00452819247744139,-0.00074565084876153,0.00240555214930669,0.00870812743058784,0.00573035915647968,-0.0050758818068148,0.00374146578198222,-0.00118701888786536,-0.00365654572869338,-0.00996321410346194,0.00435235033484776,0.00773187935687038,0.00327818870627055,-0.00486193380983504,-0.00564992565983249,-0.00465181467537255,-0.000630093048690983,0.0030655735618391,0.00993121067878108,-0.0028955325494153,-0.00498318327988633,0.00513495315899604,-0.00382493115984657,0.0130765587251324,-0.00964363357821363
"X9.205583132",0.00382421118369003,0.00380651318759956,0.00597522983993335,-0.00151224886983809,0.00875937550876234,0.00465801396013095,-0.00256066999354756,-0.00435860808434907,0.00525645377268881,0.0066170935431281,-0.00439083839476555,0.00320774852293366,-0.000831657840015017,-0.00386193065385562,-0.00427220176367418,-0.00141480373005035,0.00411945860140087,0.0063124835379874,-0.0019503478658311,0.00269735908867016,-0.000114637329647512,0.00538344596275316,-0.00132203616713395,0.00360212278311844,-0.00206027101989097,0.00848302618414271,0.00256084930243601,0.000671261073616942,0.00642592289743404,-0.000901056494076964
"X9.206500005",0.000916945651052894,0.0163179048359007,-1.3898866524485e-05,-0.00653544864642437,0.00244486266788352,-0.00192426560151164,0.0141587155441735,0.017714195193232,0.0268053981780033,0.013558079140553,-0.0291022922933676,0.00588391260182609,-0.00515411015890744,-0.0209473457250162,-0.0369331659781781,-0.000315168760487625,-0.000241627322454631,0.0305064837788368,-0.0174272597764528,-0.0075251475192716,0.0155014877247911,0.0112965560921421,-0.00489387901483404,0.00355121055590502,0.00733978208524243,0.00659903728144205,0.0175994309457523,0.00334498715803515,0.0132682878795417,0.0104513260614249
"X10.16725019",0.00913003203201562,-0.00503597875038566,-0.00101437284015053,0.00478756796735135,-0.00365830232437075,-0.00708580174452916,0.0141283003124683,-0.0147051390151265,0.00493579176929834,0.000293135781704991,-0.00950423577368064,-0.00414917070208829,-0.00828282263920008,-0.00437407683318738,-0.00195900346495829,-0.00163682116920898,0.0122607081302143,-0.00457563919061869,0.00277075734680663,-0.00123877042376695,-0.00423158337799087,-0.00557001175863764,0.00145513514061891,-0.00606751575528174,0.00263548288550566,-0.00620368744232512,-0.003107754526461,-0.00529271443519443,-0.00232974925138538,-0.00269580011932627
"X10.17216657",0.0188488349687937,-0.0144191519087692,-0.000520089776110576,0.00634691562819008,7.86190894819826e-05,-0.00249278422707242,0.00108696189533747,-0.00465541935743881,-0.00703205903286727,0.00759581232952342,-0.0159125798288344,-0.0139581963962945,-0.00952756653683055,-0.00487254926068416,0.00335381879133341,0.000881539043673836,0.00825809765359066,0.00155383032995372,0.00599338275788356,-0.00977043718700219,-0.00820107556938189,0.00276139609011916,-0.00156605553825615,0.00475132866529814,0.00149798686812677,-0.00975847590436882,-0.0159984749484915,0.00380595938218987,-0.000972073511093891,-0.0179735778536502
"X10.1722499",0.02250579111073,-0.000541594481483692,0.011638188897164,0.000365595249193265,-0.000650347565606993,0.00301071985853108,-0.00374637920520064,-0.000553282343746752,-0.00525242314015469,0.000130854809882843,-0.0131009757274015,-0.0131416759221633,-0.00755281943734023,0.00115023505788546,0.00240983792275142,-6.81648296776055e-05,0.00229499646812668,0.00160313317303129,6.23766848961903e-05,1.31852107407768e-05,-0.00131991518347893,0.00136352909915008,0.00489336059189256,0.00843606937688831,-0.00262605155137066,-0.00217718255800935,-0.00188110754481218,-0.000406780776592849,-0.000252614694807576,0.0130142834814885
"X10.17233324",0.0198534366848667,-0.00292644268046326,0.00141256350633989,0.00214351598511626,0.000329637157118867,0.00157065315256418,0.00715601641250972,0.0279485282017762,-0.00770876414479547,-0.00776413474586216,-0.0132449147343643,-0.0081642394270554,-0.0165205228000669,0.00282108938335992,-0.00426010488937439,0.00191246522857259,0.000990408481376855,0.00488813709935511,-0.00509682667685589,-0.0080726166580497,-0.00277513095650348,0.00671698049310907,-0.0015936762794385,0.00655746288983135,0.00503793017452599,0.0028750999558616,-0.00494548311621261,0.00307872903544373,0.00392554749269182,0.0106543916889166
"X10.17233333",0.0156316470851934,-0.00503989577141514,0.00359993051014144,0.00402429550714947,-0.000891610907926245,-0.00187988370951868,-0.00233209190764727,-0.00138691769143405,-0.0048728201774604,0.00455988335670598,-0.00944546073817636,-0.00976135930901068,-0.00580351705462218,-0.000538631049160259,0.00291100334841928,0.000630250385255677,0.00523488085785276,0.00331610307626165,0.00227209589330499,0.00111552639621067,-0.00477131302462163,0.00480511602494428,-0.0019476741655446,0.00218786701330245,-0.00311522748630071,0.00128268249573979,-0.0069141946987723,0.00222458162191462,-0.000575821919981164,-0.00849500823088683
