"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"mns23pip2p",-14.5207957729646,-7.02590317093636,-13.4476031090628,-20.3777415528215,0.901815951015686,-0.719964487043033,5.73799348661205,-1.08432207430014,-12.2788725379648,0.48671716303732,-7.73572976052929,-2.08394410817059,0.568949236178338,9.24533055176103,3.77602991027852,6.95861713077424,-7.18509445266978,4.09980961106858,0.144648792795935,-2.6799617365901,-4.15148348746441,-1.2616160557998,-0.254732831924558,-1.10647706383004,-0.113942996005871,-0.570969154451597,-0.774060942889761,0.298244542378677,0.435092822249404,2.42240038791919e-14
"mns23pip4p",-20.8845378420177,0.333483566184095,-7.30997765285631,-8.36281381138536,2.3181063805253,-7.12431945717404,3.82409192955121,-6.4466641979375,4.66169454894786,-1.11806235270273,-2.24512820319596,0.782901173946517,0.524735369153824,-0.416724457357287,0.860999967342103,-1.88068505202456,1.96671848767218,2.32057080950186,-0.255507789063225,-2.13932883298454,3.5988101356217,-3.57668082225026,-5.26431697444217,4.11626703774343,-0.0276160892517579,5.85662540432681,5.71186603424456,-3.61092868368028,-4.09996445646838,1.80170548619296e-14
"mns24pip2p",-19.1190740818395,-21.470138544548,10.6937063789335,-3.99515315970089,3.14549785759782,8.7509603301354,-3.99295515083213,7.05506319566881,-5.73185178833971,12.3193144096444,5.29512920177345,-0.0444927071481524,2.42115261837777,-7.21999937404009,4.829450340059,-1.8580267543788,-2.77922072093823,-5.27515248431032,-2.50599847446174,1.98603547831907,-5.86752563925203,-2.97073395978566,-2.90610786209741,3.34259363440248,-1.90360356497549,0.459192716556164,-0.754160431450344,-0.89866915839051,-0.781165084598577,2.04776381398583e-14
"mns41pip4p",13.878966825035,-6.31651470470743,9.405296618646,17.3771470330886,19.0178768658139,-8.39916207177726,2.64642644741718,9.39918899302609,-3.89518547783832,4.45903880290577,-6.86631463501348,-10.2831377247766,-6.12199976374179,-1.64965828456473,-2.32112406715353,3.21095473792057,-0.073137533954779,-3.14777193560591,6.73604241423729,-1.43301853092224,3.51192983620188,-0.907546220106151,-0.0905142810618504,-0.291205835512741,-0.0444487820401819,0.914845003112835,0.365144442473869,0.258296402375558,-0.0220686033320498,1.11807264835395e-14
"mns9pip2p",53.4590270160516,-5.64978284691229,-19.264572628845,15.9582159568342,9.48547472020088,25.2197140327798,15.0677453484961,-7.18580704470154,-0.411790831225086,-2.85491930706289,0.19613364272835,1.26055290231805,0.772767051127115,-1.43676829886121,2.40046246429783,-0.310957796806263,0.776512990642719,0.592352125722127,-0.636402002854838,0.246134670578757,0.221148894428193,-0.231761961230985,-0.445268415736073,-0.129507121324468,-0.767790931246375,0.496772347163719,0.147849412960464,-0.1541507932854,-0.152535284328705,-3.15838934866752e-15
"mnsC52pip4p",42.5404639284766,-16.6737195563535,-1.41920913237809,5.6800150289204,-19.2324227939718,-8.58119941492485,-3.39639309087512,-18.9993309399083,0.767404205480332,14.9536575883969,0.569635459144568,-1.42713664160734,-3.89647657413146,2.41929566526464,-2.73467273255809,0.29608047315147,-1.06205645812552,-1.31372008679407,1.44790654283506,0.225053901615293,0.396400419933348,0.518020522131137,0.0936810591890993,0.244161675334584,0.280763679992803,-0.467950246445364,-0.542265216317504,-0.131568017585894,-0.0972859630070472,5.86304008814986e-15
"mns13pip3p_again",19.8865773599866,-22.0333717206411,9.12520656487386,9.95202586907797,-1.74614121503331,-9.84520914560855,4.11176732777126,9.08458575480203,-4.50649738879531,-8.92528857293248,9.24599126856417,10.5520954798834,-10.610489004822,6.41634291595911,1.64390346839999,-2.31839899495704,-1.27392298097939,1.5172237335075,-1.32005440704638,-1.36594971961695,-0.842723855725237,-0.495478957762307,0.574688883303942,1.07720833263528,-0.0161066602253652,0.79588225449979,0.435591637626364,-0.0458783947844277,-0.0952076600121759,1.24193054928598e-14
"mns1pip3p",-27.8534916398765,-4.47380841610117,-15.894487184129,-0.029677877910234,8.66903933280743,-14.0467465295422,5.93734526820118,-5.25424408037627,6.32242958859446,0.68144562000294,-3.82072133128623,3.91124133768782,-3.7463475195894,-7.41609347094923,3.44169050836236,-5.54878024752628,2.66405748541674,1.5605629488461,-0.188759539836395,-1.27937485484926,-2.64569454284613,0.331705006887418,-2.35811995333074,-5.54532192237646,-2.73284399155639,-2.95370576053851,-4.57145773412468,1.24134347459747,-0.283079825706108,1.67310013499816e-14
"mns26pip1p",31.7515363080033,32.0292443256336,15.8556911685722,-9.57978826252532,10.2073449600127,3.3102679735399,-9.97597635951153,-3.02708807892197,1.57072253060662,4.43966412783336,-7.29939616739781,13.5552355420266,-1.75412276412212,2.29756264101208,3.77404797556635,-0.16978771183908,-0.159935344299507,-3.30649489897815,2.80397523659648,-0.327592138282263,-0.23888214244836,-2.65132715353107,1.48473907619353,-0.586618220138879,-0.382858330936543,0.136372088528063,0.0483122449493977,-0.518952667349796,0.308473362855875,-2.54867741494857e-14
"mns27pip1p",-25.3042081981031,-9.22190531737986,-2.53315464669142,-10.3642664672942,8.4300773508794,-2.43602133615333,6.14564141050623,-5.0559664492117,6.07165428430244,-1.60823127941296,-0.0484259122190037,-0.721354748326156,0.12540144276622,2.90711817578942,2.06626938363965,-2.12861347545984,-6.09870817231643,-8.44056386868756,-5.35517209687231,3.94486161658462,7.53589245345978,2.0885682420715,5.30681721241464,1.2924716957512,2.18679363553046,-0.11222986435467,-0.581487841597921,0.619588392275427,1.08636863305138,2.75813714315648e-14
