"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"mns12pip4p",0.0466063035829292,-0.308121349782341,-0.248470260422398,0.249945677930192,0.0721209878706613,-0.174460556892388,-0.0624271756788054,-0.0177839568558776,0.0611643063091373,0.100157746637719,-0.0571108215562974,0.0442537227638099,0.0389665815931199,0.163802849712107,0.143631761805341,-0.0384791904262072,0.0880304051522902,0.10931746653965,0.0548418787176495,-0.135024899143371,0.00753489993017211,-0.0932712509377944,-0.0166652325871609,-0.00728155088645456,0.0674291681629543,-0.0489233824542811,0.040069788072169,-0.010427630996782,0.0446713873580691,-0.0601299820362967,0.0236344269453745,0.0598810017744931,-0.0550140587480883,0.0313964289322062,-0.0427008460045919,-0.0118041679377758,-0.0237946497566295,-0.00408841859749646,0.0425136001937302,2.17579364864462e-16
"mns15pip2p",-0.393158106153918,-0.289363851428362,0.413078320726836,-0.385306747421777,-0.0157017321249202,-0.0936731432891824,-0.110177238873979,-0.147144110723407,-0.477780820014498,0.265482995869716,-0.0201776182707206,0.0433624174236796,-0.0208617005685946,0.0455863646971638,-0.0127308063653537,-0.0606147626956791,0.0195851212517824,-0.0133571861376147,0.00380916020881629,0.0199265545547306,0.0610278692113858,-0.00276644643345246,-0.0216663504858707,-0.0026534124370462,-0.0450294863932289,0.0112614871382707,0.0105872994371027,0.010963202044915,-0.0197874061242237,-0.00349421043016164,-0.00709828102258243,0.0168743729091725,-0.00180304141991163,0.0030964549437783,-0.00940764667614824,0.00147668171733859,-0.00933740355221936,0.00321660197566164,0.000641200280781908,-4.10736440518977e-16
"mns15pip4p2",0.505407519014603,-0.0281960965611174,0.277846780860356,0.0620046557027166,-0.104674981046302,-0.00942014381891968,-0.0227828078449682,0.0818550492538775,-0.00279180639347699,0.00397867562138064,0.138086906119674,0.00904536486423707,0.141083406217927,-0.0563043696321329,-0.0389348864401781,-0.0813394326054027,0.0788640168794641,0.0752771860977496,-0.0181558852331955,0.00874053697857328,-0.145662625746407,-0.0482479494790038,0.0205515772397973,-0.0244965307975246,-0.00349649526695871,0.0373857190017312,-0.0275968151345715,0.183297080704235,0.00936893118665411,-0.0101326967139061,-0.0145442493379037,-0.0262792525695369,0.0318171178849281,0.00189100364384027,-0.0324111859992028,-0.0483093213703665,0.0067154359305834,0.0432087482206157,0.0179723852610834,6.71409135970594e-17
"mns18pip2p",-0.973224542674683,-0.0773254069363802,0.0427332468672414,-0.276027362866281,-0.0923101845118539,0.104713725621275,-0.0680262072979102,0.431866231453455,-0.0628081187704082,-0.140498112887458,0.0835043224998612,-0.215119688099905,0.0217526156215016,0.110728739992133,0.111469527738293,0.0588998443906259,-0.0671102116964651,0.0660353812241847,0.0730013633042561,0.0578117167860555,-0.00973211072332611,-0.0282849118449769,-0.0161853783861693,-0.0207845630672856,0.0168658014753121,0.026566966698175,0.00319933889910439,0.00457739425936544,0.00153312795696816,-0.0140609361608239,0.00435334210191026,-0.00805341607088505,0.00497143159443725,0.0044127920010385,-0.0177171067952455,0.0141628367891818,0.00166660560489465,-0.00576941724824994,-0.00501346136187832,2.28163570935996e-16
"mns23pip2p",0.215017487964554,-0.262192997737424,-0.181938634320228,-0.442659891790088,-0.311132507321987,0.191139354918907,-0.00595059384530483,-0.13601734679982,0.0199068914720943,-0.268074236241261,-0.0942058446129691,0.0253215705403069,0.0646149543370686,-0.0350364198163024,0.0951264934011219,-0.0490699502796927,0.134537058227583,0.062730697708758,-0.0667947367673955,-0.0324760023157755,0.151094587768308,0.0209737285468209,-0.0125063355170417,0.0835647935169275,-0.0238029646435563,0.0348809271362143,-0.0669070196795717,0.0161653818926039,-0.000491739860643225,-0.00781602365869888,0.0126983588012814,0.0143820862932389,0.0307947930588216,0.00500075767091123,0.0124958022381077,0.0116802589745274,-0.0349345342045545,0.00282700409982241,0.00555462190573737,3.60066082581278e-16
"mns23pip4p",0.361149247393304,-0.181762482426828,-0.0584287252206412,-0.298024081737955,0.111808455432376,0.152631316904266,0.101004533154034,0.0100118987190891,-0.000509657218673639,0.0259572821915692,0.0422090167827775,0.0886768923401128,-0.0635530486893626,0.0794368764511374,0.00853407262729313,-0.012553065147781,-0.0617141857159509,0.0318370437080607,0.0184299339087595,-0.00673126827362737,-0.00266427436012122,-0.0409270767740339,-0.0266238441461112,-0.00685261673076013,0.0451270759191301,0.0374985801383834,-0.0587695796755466,-0.026643274521735,0.00726691131181853,0.0544356619652195,-0.0297405005348127,-0.0420411748171829,-0.0163658308268412,0.0140160394936032,0.0715203844992916,-0.0397780615246682,0.115081241921017,-0.0331521420786987,0.077635944770756,1.2074327608168e-16
"mns24pip2p",0.22767006454308,-0.461758557240414,-0.149401909296603,0.252136681980828,-0.0428183934955313,-0.215108038398764,-0.202407686277987,-0.0492715777273938,-0.0192714496742176,-0.0159831319299986,-0.149311496878251,-0.0927938570031127,0.0552722306768477,-0.0360901554927313,-0.0411608343298972,0.0358006453228131,-0.0788178142801625,0.0265832219258146,0.0939182567836611,0.0163408490995687,0.0341838993935748,0.0839184847590757,-0.0540479728742372,-0.0727257575220177,0.017141289625326,0.0778553870240471,-0.0881157117668533,0.0258938165044456,0.054324697379891,0.00548064292416548,0.0530176677317644,-0.00901544404345327,-0.0490174971365043,-0.0801318582116083,0.0350215299169066,-0.0385526760497572,0.0164033900057409,-0.00797341090390841,-0.0421703214882446,3.19240576831278e-16
"mns25pip3p",-0.31560666630711,0.0855418545309407,-0.241550360266276,0.00366176558781399,-0.0129597671646425,0.137869941900578,-0.00201409642544051,-0.0593599038120229,-0.0441393997805637,-0.0870045232034945,0.0013323963492973,0.0280661424202557,-0.175725881658126,-0.037765253373837,-0.190594033373901,0.0648212823369319,0.0788240643905575,0.00274900484121493,0.084893988640221,0.00606658811393858,0.0316963124241536,0.0216189670778527,-0.069490202113757,0.0703225549830085,0.0234327025515908,-0.0311452784111771,0.103768957813879,0.110432844400164,0.063618928671827,-0.0697430661795246,-0.0521193420978684,-0.0435274390144477,-0.0598895618853546,-0.0130145624421469,0.00127278421750689,0.0289856659431467,0.0178668277286278,-0.011082826769966,0.00294436019953843,7.57874259226313e-17
"mns26pip3p2",0.275758146004065,0.121624794354194,0.0341402179234024,-0.099578869051625,-0.166754969030838,0.0292113391691631,0.197290961687298,0.0617861400727719,0.0457140562652259,0.0883313425923905,0.0585741775009139,-0.0418164592847163,-0.0489878325739298,0.00862753008528869,-0.0280604807793722,-0.142624152062272,0.00874133503710273,0.0641342159778391,0.0706045354101548,-0.0770172775433525,-0.108205155014496,0.0819528288797678,0.0444044473686473,0.0410015862774048,-0.047643449764951,0.109312933145047,0.00221891446539135,-0.0503030486213275,0.0366155489970839,0.0326403067961305,-0.0919352823848299,0.0631240436438627,-0.0546129847937791,0.00213678268142002,0.00762835792242394,0.0165071510872397,-0.0410639378906399,-0.0513109560746694,-0.0384950536512721,2.40232096368476e-16
"mns30pip1p",0.338921677933016,-0.285645218507016,-0.0941393509581878,-0.143737434878583,-0.0533698629897495,0.0959932119794109,0.0151145071104268,-0.0180373226042719,0.0293164950942053,-0.0188477569414771,0.0305003241829022,0.00130895648340004,0.00604239559437419,-0.0395226043909553,-0.0663908752016157,0.0187188718865784,-0.150261678104165,-0.0429055789295385,0.0123885463175328,0.0919863118940941,0.0239338080584308,0.0388193991764146,0.08808320181096,-0.0266530304930021,-0.0564062161027685,-0.0550039593066116,0.0625980875609664,0.0163985336152567,0.110001881339104,0.0800670288208276,0.0630070500453229,0.0800010983758925,0.0177079768439179,-0.0124607140457313,-0.0781461855530058,0.0136329349920247,-0.0146500273348695,-0.0164849281735731,0.054511208708659,2.24855060244021e-16
"mns30pip3p2",0.00309375480513697,0.398115643732112,0.28969171704434,0.473651098614151,-0.260114851924929,0.111930156040622,-0.0640791465722347,-0.00124984480496852,-0.0736509277944803,-0.0818568922731954,-0.165588137358403,-0.00413274142912791,-0.222081314800125,0.0788939275753803,0.00878409735450441,-0.0995028043063347,-0.121692251468646,-0.0247974251837277,-0.0873766222027687,-0.0338389592657226,0.034676783975828,-0.0565968078555834,0.123654556509193,-0.0232539295321739,0.0106875370050712,0.0529779259532729,-0.0169108458084212,0.00425609885511023,0.0472406415890365,-0.0561186682795659,0.028667055937524,-0.0242059566144955,0.0149146756502202,0.0329028183019984,0.00829011152515317,-0.00845443241649226,0.00482809542910679,0.00790797086682231,0.00356068810563818,9.51472109650756e-17
"mns32pip1p",-0.0363016637260275,0.223169412832653,-0.0888442823899214,-0.0915223194085104,-0.0293188891533253,0.135102829310423,0.108264300161928,-0.0354467302162282,0.0530884270020118,0.113908530032838,-0.00614797333550669,-0.0358432028774411,0.131256806053507,0.0445500739886499,0.0408179431464019,0.0232210996152681,0.0553241708851494,-0.0782983739177483,-0.0116703841447913,0.00871980414926449,0.029763894975428,0.114440775598996,0.0280603454580572,-0.0579622132354588,-0.0400423213968464,0.00979563428810083,0.0805361541660939,-0.0186842259149797,0.00397236451964521,-0.0662021410044667,0.0479920325121494,-0.103104231572682,0.00850442650860086,0.031605672970412,-0.0156648481887697,-0.10566292933033,-0.0189477315067654,-0.0643606352241552,-0.00590540608639499,1.32898622391252e-16
"mns34pip1p",0.347539338485995,-0.0720543821766141,0.37433203943092,0.398739163528419,0.307834667818529,0.26190465788025,-0.231636033307264,0.118491496263266,0.00825636357671532,-0.00378532590178795,-0.00545029907769588,-0.194332104985391,-0.0408200410381021,-0.11796788226284,0.049859147971431,-0.0571707421350848,0.143124180217521,-0.0432055697359677,-0.00851029298943945,0.00734267787930674,0.0703714068252034,0.0937050996504995,-0.0415262618877831,-0.0113743835369254,-0.00467266289616125,-0.010163615853651,0.0277653211977105,-0.0485892692728977,-0.0157532136651476,0.0248724732130807,-0.0517819791767016,0.0268042781050069,-0.00553550255133773,-0.0110042074894131,0.00894954392194197,-0.00672600984588274,-0.00740688727035378,0.0130091438813384,0.0447847910371976,8.9522912195307e-17
"mns35pip1p2",-0.213192173201349,0.726915848233334,-0.392742429959325,-0.18017986555939,0.115048836320052,-0.172987279701722,-0.0343424495605351,-0.0780807194390676,0.0142447065897324,0.0800872526632405,0.019594419448477,-0.158832305288881,-0.0957001241361754,-0.158370786785819,-0.0878387353762383,-0.065516542696624,-0.00956327741188572,0.19699330633913,0.0227804469639873,-0.0363760713464273,0.0502700619170401,0.0036666265049881,0.0102260161614409,-0.0630382092330888,-0.00267602267845622,0.0263420409833832,-0.00656654172413398,-0.00597780736517632,-0.0688457298277237,0.0276266903315064,0.0615487335460778,-0.00638303610492687,0.0300705333633409,0.0270348783397399,-0.0126107319006876,0.00278526604385127,-0.00327661801703631,0.0118182832308893,0.0278934286658835,-4.45979787388334e-17
"mns3pip3p",0.276125194752118,-0.0614469946437056,-0.0596080645458107,-0.218450715735229,0.171837335621953,0.174212923898761,0.0488135845051584,-0.0159880249630273,0.043871719835496,0.0302019072425133,0.0224133764511279,0.0581068838976832,-0.081501233523918,-0.0104231034745438,0.00639030754539835,-0.0540490115219721,-0.06339625566162,-0.02334308769054,0.0148864442709707,0.00456996023183012,-0.00412356255001426,-0.0362602413238439,-0.0282906750895661,0.0364321733811314,0.0475429937123717,0.0234590480265197,-0.0609220807262863,-0.0862138061264737,-0.0123020125593463,-0.034361467172599,-0.0147482108491466,-0.0809873411787407,-0.0282948710988717,-0.0701197217808351,-0.131925821822579,-0.0146300810644882,-0.0160846927132887,0.0629719370635865,-0.0217333641131216,9.11288866633012e-17
